id,time_iso,longitude,latitude,depth,mag,mag_type,strike1,dip1,rake1,strike2,dip2,rake2,T_plunge,T_azimuth,N_plunge,N_azimuth,P_plunge,P_azimuth,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,dups,class
610573371,2014-10-28T00:58:16,-69.7954,-31.7836,104.0,4.5,mw,97.61,70.94,-34.62,200.32,57.52,-157.22,9.0,152.0,51.0,252.0,38.0,55.0,-262900000.0,415500000.0,-152600000.0,-320300000.0,267200000.0,541800000.0,neic,,deep
606732311,2015-02-18T00:47:24,-70.9,-35.11,100.5,4.7,mw,36.0,65.0,-52.0,155.0,44.0,-142.0,12.0,100.0,33.0,198.0,54.0,353.0,-906000000.0,-450000000.0,1356000000.0,-782000000.0,-391000000.0,170000000.0,neic,,deep
606920961,2015-03-25T19:29:11,-69.3909,-29.4596,120.0,4.7,mw,0.75,45.95,-84.7,173.15,44.3,-95.45,1.0,87.0,4.0,177.0,86.0,345.0,-1184000000.0,3000000.0,1181000000.0,-77000000.0,-38000000.0,-63000000.0,neic,,deep
607309523,2015-06-23T20:09:18,-68.5782,-29.4956,116.0,4.6,mw,187.31,58.92,-37.45,298.88,58.62,-142.79,0.0,243.0,43.0,333.0,47.0,153.0,-514400000.0,-165200000.0,679600000.0,332800000.0,173700000.0,-576700000.0,neic,,deep
610635724,2015-07-07T13:35:15,-70.347,-33.408,91.0,4.7,mw,5.03,83.39,-91.31,196.23,6.74,-78.87,38.0,96.0,1.0,5.0,52.0,274.0,-81000000.0,-376000000.0,458000000.0,-113000000.0,-1165000000.0,103000000.0,neic,gmt:201507071335A,deep
608339368,2016-02-20T18:23:01,-69.8666,-32.4953,117.0,4.5,mw,21.64,56.14,-91.53,204.38,33.89,-87.72,11.0,113.0,1.0,22.0,79.0,286.0,-582000000.0,63700000.0,518300000.0,-82700000.0,-231500000.0,234800000.0,neic,,deep
608346059,2016-02-24T03:51:33,-69.44,-31.86,120.5,4.7,mw,82.0,50.0,-25.0,189.0,71.0,-136.0,13.0,311.0,43.0,208.0,44.0,54.0,-562000000.0000001,238000000.0,323000000.0,16000000.0,570000000.0,944000000.0,neic,,deep
C201604140938A,2016-04-14T09:38:48,-70.39,-33.85,129.3,5.1,mw,120.0,10.0,162.0,228.0,87.0,80.0,47.0,128.0,10.0,229.0,41.0,327.0,1.2e+16,-1.68e+16,4770000000000000.0,-4.68e+16,-4.61e+16,5010000000000000.0,gcmt,us:20005hz4;neic:611829322;gmt:201604140938A,deep
C201611041620A,2016-11-04T16:20:49,-70.98,-35.06,96.2,6.3,mw,173.0,27.0,-128.0,35.0,69.0,-73.0,22.0,111.0,16.0,208.0,62.0,331.0,-2.27e+18,-4.87e+17,2.75e+18,-1.74e+18,-2.12e+18,1.01e+18,gcmt,us:1000744u;neic:615010353;gmt:201611041620A,deep
C201611202057A,2016-11-20T20:57:47,-68.74,-31.66,119.1,6.4,mw,31.0,40.0,-92.0,214.0,50.0,-89.0,5.0,303.0,1.0,33.0,85.0,136.0,-5.71e+18,2.15e+18,3.56e+18,6.01e+17,6.82e+17,1.5e+18,gcmt,us:10007az5;neic:615052593;gmt:201611202057A,deep
610323207,2017-03-11T07:00:31,-69.603,-29.3323,130.5,4.8,mw,4.51,25.93,-84.0,177.85,64.22,-92.91,19.0,270.0,3.0,179.0,71.0,82.0,-1489000000.0000002,216000000.0,1273000000.0,-95000000.0,1092000000.0,34000000.0,neic,,deep
C201703270303A,2017-03-27T03:03:35,-71.79,-36.34,102.6,5.0,mw,246.0,42.0,-6.0,341.0,86.0,-132.0,29.0,103.0,42.0,344.0,35.0,215.0,-5340000000000000.0,-2.06e+16,2.59e+16,1.16e+16,-3.37e+16,2.31e+16,gcmt,neic:610435259;gmt:201703270303A,deep
C201705291457A,2017-05-29T14:57:59,-71.87,-37.38,97.7,5.9,mw,263.0,34.0,-22.0,12.0,78.0,-122.0,26.0,127.0,31.0,19.0,47.0,249.0,-3.3e+17,1.92e+17,1.3800000000000002e+17,-8.8e+16,-7.44e+17,5.3800000000000006e+17,gcmt,us:10008w2b;neic:610655584;gmt:201705291457A,deep
C201706231000A,2017-06-23T10:00:56,-71.87,-39.47,128.7,5.0,mw,260.0,39.0,56.0,121.0,59.0,114.0,67.0,78.0,20.0,288.0,10.0,194.0,3.04e+16,-3.91e+16,8740000000000000.0,1.1e+16,-1.26e+16,1.04e+16,gcmt,us:20009p84;neic:610760991;gmt:201706231000A,deep
610782556,2017-07-13T15:26:32,-69.1092,-28.8791,96.5,4.8,mw,17.74,41.15,-68.64,170.3,52.2,-107.65,6.0,273.0,14.0,181.0,75.0,25.0,-2011000000.0,-127000000.0,2138999999.9999995,-483000000.0,442000000.0,159000000.0,neic,,deep
C201708010613A,2017-08-01T06:14:00,-69.04,-28.68,118.7,5.6,mw,327.0,27.0,-88.0,145.0,63.0,-91.0,18.0,235.0,1.0,145.0,72.0,53.0,-2.23e+17,5.17e+16,1.72e+17,-1.1000000000000002e+17,1.53e+17,-1.58e+17,gcmt,us:2000a34a;neic:610867274,deep
C201708020715A,2017-08-02T07:15:16,-70.58,-33.17,95.8,5.4,mw,202.0,32.0,-115.0,51.0,62.0,-75.0,15.0,130.0,13.0,224.0,70.0,352.0,-8.78e+16,2.22e+16,6.56e+16,-5.42e+16,-4.8e+16,1.06e+17,gcmt,us:2000a3js;neic:611834533;gmt:201708020715A,deep
610929942,2017-08-21T12:02:24,-70.3084,-33.1297,96.6,4.5,mw,46.12,9.51,91.74,224.36,80.49,89.71,55.0,134.0,0.0,224.0,35.0,315.0,218400000.00000003,-109400000.0,-109000000.0,-493600000.0,-505200000.0,-159400000.0,neic,,deep
C201709231725A,2017-09-23T17:25:59,-69.04,-30.74,129.5,5.0,mw,44.0,59.0,177.0,136.0,87.0,32.0,24.0,4.0,58.0,140.0,20.0,265.0,4080000000000000.0,4.37e+16,-4.78e+16,1.98e+16,-1.95e+16,870000000000000.0,gcmt,us:2000atms;neic:611023334;gmt:201709231725A,deep
C201801281011A,2018-01-28T10:11:35,-69.19,-28.26,81.6,5.1,mw,142.0,43.0,-91.0,324.0,47.0,-89.0,2.0,53.0,1.0,143.0,88.0,260.0,-5.03e+16,1.67e+16,3.36e+16,1560000000000000.0,-3340000000000000.0,-2.96e+16,gcmt,us:2000cqm4;gfz:611661679,deep
C201801282353A,2018-01-28T23:53:19,-68.78,-31.25,119.8,5.4,mw,218.0,46.0,-107.0,61.0,47.0,-74.0,0.0,140.0,12.0,230.0,78.0,48.0,-1.3e+17,7.76e+16,5.29e+16,-1.81e+16,1.91e+16,7.5e+16,gcmt,us:2000cqsd;gfz:611835850;gmt:201801282353A,deep
C201802012313A,2018-02-01T23:14:00,-69.95,-31.5,117.9,5.2,mw,2.0,78.0,176.0,92.0,86.0,12.0,11.0,318.0,77.0,109.0,6.0,226.0,-3900000000000000.0,7200000000000000.0,-3300000000000000.0,1.61e+16,5780000000000000.0,7.05e+16,gcmt,us:1000ce18;neic:611669780;gmt:201802012313A,deep
611689157,2018-02-16T11:50:33,-69.398,-29.352,112.0,4.8,mw,1.34,28.18,98.0,172.28,62.12,85.74,72.55,72.19,3.77,174.28,17.01,265.44,1474000000.0,215000000.0,-1689000000.0,189000000.0,-1059000000.0,120000000.0,gfz,,deep
611722876,2018-03-02T11:27:32,-70.3734,-34.4224,102.8,4.4,mw,120.36,9.63,-111.76,322.4,81.06,-86.4,36.0,49.0,4.0,142.0,54.0,237.0,-174200000.0,100700000.0,73400000.0,312600000.0,-416500000.0,-80700000.0,neic,,deep
C201803191251A,2018-03-19T12:51:26,-69.76,-32.44,112.6,5.0,mw,194.0,71.0,-165.0,99.0,76.0,-20.0,3.0,147.0,66.0,244.0,24.0,55.0,-6790000000000000.0,1.68e+16,-9960000000000000.0,-9790000000000000.0,1.01e+16,3.27e+16,gcmt,us:1000d6dq;gfz:611801679;gmt:201803191251A,deep
611923006,2018-05-02T16:09:54,-70.0097,-33.2584,111.2,4.9,mw,17.62,49.97,-82.23,185.64,40.65,-99.14,5.0,102.0,6.0,193.0,82.0,334.0,-2519000000.0,-42000000.0,2561000000.0,-336000000.0,-366000000.0,562999999.9999999,neic,gmt:201805021609A,deep
C201805282059A,2018-05-28T20:59:38,-68.71,-31.3,118.8,5.0,mw,14.0,40.0,-100.0,207.0,50.0,-82.0,5.0,291.0,6.0,21.0,82.0,162.0,-4.08e+16,3890000000000000.0,3.7e+16,6710000000000000.0,5340000000000000.0,1.43e+16,gcmt,us:1000edk8;neic:611955270;gmt:201805282059A,deep
C201808311325A,2018-08-31T13:25:03,-70.21,-32.26,115.3,5.0,mw,48.0,54.0,-45.0,169.0,55.0,-135.0,0.0,288.0,35.0,198.0,55.0,19.0,-2.86e+16,-8500000000000000.0,3.71e+16,-1.86e+16,6450000000000000.0,1.72e+16,gcmt,us:2000h5yi;gfz:612674475;gmt:201808311325A,deep
C201809070239A,2018-09-07T02:39:22,-70.16,-28.84,121.5,5.8,mw,120.0,37.0,-84.0,293.0,53.0,-94.0,8.0,26.0,3.0,296.0,81.0,183.0,-5.02e+17,4.7300000000000006e+17,2.96e+16,1.58e+17,-4.96e+16,-2.9e+17,gcmt,us:2000ha1k;gfz:615001037,deep
612708046,2018-09-07T23:12:47,-69.7273,-30.5214,107.3,4.7,mw,129.1,48.02,170.87,225.23,83.23,42.34,34.0,96.0,47.0,233.0,23.0,350.0,181000000.0,-1209000000.0,1028000000.0,-531000000.0,-932000000.0,-44000000.0,neic,gmt:201809072312A,deep
C201812311049A,2018-12-31T10:49:43,-69.35,-31.84,119.9,5.3,mw,186.0,48.0,-121.0,48.0,50.0,-61.0,1.0,117.0,22.0,208.0,68.0,24.0,-9.57e+16,6800000000000000.0,8.89e+16,-3.4100000000000004e+16,1.28e+16,5.649999999999999e+16,gcmt,us:2000izex;gfz:614464164;gmt:201812311049A,deep
614578189,2019-01-21T20:27:35,-70.3412,-33.9078,103.4,4.7,mw,248.52,28.18,-20.55,356.8,80.46,-116.64,30.0,108.0,26.0,2.0,48.0,239.0,-457000000.0,-59000000.0,516000000.0,201000000.0,-1300000000.0,654000000.0,neic,,deep
C201905160032A,2019-05-16T00:32:15,-69.27,-31.46,120.9,5.1,mw,32.0,42.0,-83.0,202.0,49.0,-97.0,3.0,297.0,5.0,207.0,84.0,60.0,-7.4e+16,2.09e+16,5.31e+16,-2870000000000000.0,1.05e+16,2.31e+16,gcmt,us:70003lxa;gfz:615702557;gmt:201905160032A,deep
C201905201118A,2019-05-20T11:18:38,-70.04,-31.54,112.9,5.5,mw,277.0,65.0,-13.0,13.0,79.0,-154.0,9.0,143.0,62.0,35.0,26.0,237.0,-5.28e+16,1.09e+17,-5.629999999999999e+16,2.05e+16,-1.18e+17,2.35e+17,gcmt,us:70003nha;gfz:615739602;gmt:201905201118A,deep
600043h2,2019-06-20T01:23:26,-69.3978,-33.6533,140.5,5.4,mw,344.64,69.98,-165.58,249.61,76.47,-20.61,4.0,298.0,66.0,38.0,24.0,206.0,1500000000000000.0,-8.98e+16,8.83e+16,7.989e+16,-2.961e+16,1.2065e+17,us,gfz:616173401;gmt:201906200123A,deep
C201909261636A,2019-09-26T16:36:22,-72.06,-40.9,139.0,6.1,mw,96.0,58.0,33.0,347.0,62.0,143.0,45.0,309.0,45.0,135.0,3.0,42.0,8.12e+17,-5.5600000000000006e+17,-2.55e+17,3.91e+17,6.17e+17,1.22e+18,gcmt,us:70005lt4;gfz:616542055;gmt:201909261636A,deep
C201911222227A,2019-11-22T22:27:32,-70.15,-32.77,114.2,5.0,mw,359.0,32.0,-70.0,156.0,61.0,-102.0,15.0,254.0,10.0,162.0,72.0,38.0,-4.31e+16,4750000000000000.0,3.83e+16,-1.6e+16,1.98e+16,-7060000000000000.0,gcmt,us:70006bz9;neic:616917526;gmt:201911222227A,deep
C201912090504A,2019-12-09T05:04:18,-70.07,-32.05,132.1,5.1,mw,352.0,38.0,133.0,122.0,63.0,62.0,61.0,348.0,25.0,136.0,14.0,232.0,2.03e+16,-3070000000000000.0,-1.72e+16,1.43e+16,-5480000000000000.0,1.95e+16,gcmt,neic:616971145;gmt:201912090504A,deep
616987722,2019-12-15T00:11:24,-69.527,-28.165,105.1,4.4,mw,106.43,40.62,-99.21,298.48,50.01,-82.19,5.0,23.0,6.0,113.0,82.0,255.0,-473400000.0,445900000.0,27500000.000000004,59800000.0,-73700000.0,-210500000.0,neic,,deep
70006yzw,2020-01-13T02:01:41,-71.0014,-40.5133,170.5,5.3,mw,273.42,27.91,-18.06,19.49,81.66,-116.73,31.0,131.0,26.0,24.0,47.0,262.0,-3.237e+16,4.718e+16,-1.481e+16,-5700000000000000.0,-9.16e+16,2.956e+16,us,neic:617174725;gmt:202001130201A,deep
617830879,2020-04-04T04:54:42,-68.715,-31.218,103.0,4.8,mw,44.73,46.67,-101.53,241.28,44.54,-78.04,1.07,142.85,8.36,52.69,81.57,240.12,-2213000000.0,1375000000.0,837000000.0,149000000.0,-330000000.0,932000000.0,gfz,gmt:202004040454A,deep
C202004141602A,2020-04-14T16:02:14,-70.33,-33.83,115.3,5.0,mw,112.0,55.0,-136.0,353.0,55.0,-45.0,0.0,53.0,36.0,143.0,54.0,322.0,-2.65e+16,6390000000000000.0,2.01e+16,-1.6299999999999998e+16,-1.29e+16,-2.52e+16,gcmt,gfz:618052989;gmt:202004141602A,deep
C202005231310A,2020-05-23T13:11:04,-69.81,-33.56,130.1,5.2,mw,251.0,57.0,-32.0,0.0,64.0,-143.0,4.0,125.0,45.0,30.0,44.0,218.0,-3.68e+16,1790000000000000.0,3.5e+16,4.81e+16,-4.29e+16,5.6e+16,gcmt,us:70009p3k;gfz:618324436;gmt:202005231310A,deep
C202010150220A,2020-10-15T02:20:12,-68.79,-31.49,124.2,4.9,mw,54.0,38.0,-73.0,214.0,54.0,-102.0,9.0,313.0,10.0,221.0,77.0,82.0,-2.67e+16,1.27e+16,1.4e+16,2430000000000000.0,9480000000000000.0,1.61e+16,gcmt,neic:619482678;gmt:202010150220A,deep
619628173,2020-12-29T19:29:27,-72.0545,-39.3139,107.5,4.8,mw,143.92,45.72,133.96,269.82,58.98,54.55,59.0,127.0,30.0,290.0,7.0,24.0,1292000000.0,-1241000000.0000002,-50999999.99999999,-701000000.0,-601000000.0,837000000.0,neic,gmt:202012291929A,deep
619644335,2021-01-05T22:00:03,-70.2268,-31.6815,105.3,4.6,mw,242.81,76.87,-28.45,339.83,62.36,-165.14,10.0,294.0,59.0,40.0,29.0,198.0,-302700000.0,-444200000.0,746900000.0,347100000.0,92500000.0,577900000.0,neic,,deep
619720965,2021-01-17T12:24:32,-71.069,-34.9539,94.2,4.7,mw,35.41,83.97,-69.19,140.86,21.62,-163.45,36.0,107.0,21.0,213.0,47.0,327.0,-316000000.0,-351000000.0,667000000.0,-859000000.0,-1031000000.0,-93000000.0,neic,,deep
C202101240007A,2021-01-24T00:07:48,-70.01,-33.5,108.1,5.7,mw,197.0,5.0,-94.0,21.0,85.0,-90.0,40.0,110.0,0.0,201.0,50.0,291.0,-2.7800000000000004e+16,-8.65e+16,1.1399999999999998e+17,-1.79e+17,-4.76e+17,8.44e+16,gcmt,us:7000d2s4;gfz:619763737;gmt:202101240007A,deep
C202103081248A,2021-03-08T12:48:09,-69.78,-32.18,105.9,5.3,mw,197.0,45.0,-105.0,37.0,47.0,-76.0,1.0,117.0,10.0,207.0,80.0,19.0,-8.25e+16,8900000000000000.0,7.36e+16,-1.33e+16,2000000000000000.0,4.41e+16,gcmt,us:7000dh39;gfz:619922952;gmt:202103081248A,deep
7000dydz,2021-04-29T02:17:24,-70.9266,-37.1883,120.5,5.6,mw,113.52,30.8,-158.54,4.87,79.2,-60.98,28.0,72.0,28.0,179.0,48.0,306.0,-1.1039e+17,-2.186e+16,1.3225e+17,-5.863e+16,-2.7254e+17,-1.5006e+17,us,gfz:620345058;gmt:202104290217A,deep
621239266,2021-10-26T03:35:42,-70.6858,-32.8075,90.6,4.6,mw,153.53,32.09,173.87,248.73,86.75,58.06,40.0,130.0,32.0,251.0,34.0,6.0,70600000.0,-412800000.0,342200000.0,-672900000.0,-203900000.00000003,258100000.0,neic,,deep
C202111030317A,2021-11-03T03:17:51,-69.91,-32.88,117.3,5.7,mw,209.0,22.0,-36.0,333.0,77.0,-108.0,30.0,78.0,18.0,337.0,54.0,221.0,-1.72e+17,-9.06e+16,2.62e+17,1.88e+17,-3.33e+17,-5800000000000000.0,gcmt,us:7000fr0v;gfz:621883467;gmt:202111030317A,deep
C202203060935A,2022-03-06T09:35:11,-68.77,-28.59,115.9,5.5,mw,338.0,39.0,-74.0,138.0,53.0,-103.0,7.0,237.0,10.0,146.0,78.0,1.0,-2.21e+17,4.56e+16,1.76e+17,-6.08e+16,3.16e+16,-1.3899999999999998e+17,gcmt,us:6000h2il;gfz:622117693,deep
C202204241445A,2022-04-24T14:45:09,-71.16,-35.24,99.5,5.0,mw,102.0,47.0,-140.0,342.0,62.0,-51.0,9.0,45.0,34.0,141.0,55.0,303.0,-2.04e+16,1.29e+16,7540000000000000.0,-7760000000000000.0,-1.82e+16,-1.69e+16,gcmt,gfz:622422332;gmt:202204241445A,deep
C202206181824A,2022-06-18T18:24:15,-69.41,-33.52,148.2,5.1,mw,305.0,40.0,-41.0,69.0,65.0,-122.0,14.0,182.0,29.0,84.0,57.0,294.0,-3.81e+16,5.71e+16,-1.9e+16,-2.59e+16,-2.02e+16,-7650000000000000.0,gcmt,gfz:624491753;gmt:202206181824A,deep
C202208180210A,2022-08-18T02:10:25,-70.5,-34.42,114.7,5.3,mw,187.0,21.0,-107.0,25.0,70.0,-84.0,25.0,110.0,6.0,203.0,64.0,305.0,-7.47e+16,-8000000000000000.0,8.27e+16,-4.4e+16,-8.87e+16,3.14e+16,gcmt,us:6000ibrs;gfz:625085455;gmt:202208180210A,deep
C202211080851A,2022-11-08T08:51:20,-70.63,-33.62,105.7,5.0,mw,148.0,43.0,164.0,250.0,79.0,48.0,40.0,121.0,41.0,259.0,23.0,11.0,1.19e+16,-2.94e+16,1.75e+16,-2.7e+16,-1.69e+16,1.89e+16,gcmt,us:7000in91;gfz:625129933;gmt:202211080851A,deep
C202211230853A,2022-11-23T08:53:17,-71.14,-35.5,85.1,4.9,mw,259.0,50.0,0.0,169.0,90.0,140.0,27.0,116.0,50.0,349.0,27.0,222.0,-900000000000000.0,-1.1299999999999998e+16,1.22e+16,2650000000000000.0,-2.5e+16,2.69e+16,gcmt,us:7000irs5;neic:625294371;gmt:202211230853A,deep
202301070623A,2023-01-07T06:23:00,-69.29,-31.87,111.0,4.8,mw,57.0,50.0,-49.0,184.0,55.0,-128.0,,,,,,,,,,,,,gmt,,deep
C202304270607A,2023-04-27T06:07:17,-71.32,-35.66,98.9,5.0,mw,174.0,20.0,-116.0,21.0,72.0,-81.0,27.0,104.0,8.0,198.0,62.0,304.0,-1.85e+16,-5930000000000000.0,2.45e+16,-1.1200000000000002e+16,-2.82e+16,5639999999999999.0,gcmt,us:7000jw73;gfz:642817967;gmt:202304270607A,deep
641534624,2023-06-17T22:31:37,-70.757,-34.851,98.0,4.8,mw,30.94,68.76,-77.3,179.04,24.59,-119.51,22.76,111.23,11.83,206.27,64.04,321.74,-1454000000.0,-72000000.0,1525000000.0,-969000000.0,-1316000000.0,488000000.0,gfz,gmt:202306172231A,deep
C202307091711A,2023-07-09T17:11:36,-70.13,-33.22,108.2,5.7,mw,157.0,37.0,-95.0,343.0,53.0,-86.0,8.0,71.0,3.0,161.0,81.0,272.0,-2.98e+17,-2600000000000000.0,3e+17,1.6800000000000002e+16,-9.12e+16,-1.25e+17,gcmt,us:6000kr5g;gfz:635758648;gmt:202307091711A,deep
7000kg9g,2023-07-17T03:05:17,-70.5062,-38.0107,190.5,6.6,mw,261.91,24.55,-39.58,28.85,74.65,-109.39,27.0,134.0,19.0,34.0,56.0,274.0,-5.117e+18,3.855e+18,1.262e+18,-4.217e+18,-8.414e+18,5.284e+18,us,gfz:635758658;gmt:202307170305A,deep
7000krpr,2023-08-28T23:25:01,-73.2338,-43.8129,87.0,5.0,mw,5.09,81.72,-99.55,234.55,12.62,-41.23,36.0,103.0,9.0,6.0,52.0,264.0,-1.2683e+16,2016000000000000.0,1.0667e+16,-2483000000000000.0,-4.1565e+16,8101000000000000.0,us,neic:635869461,deep
C202310262149A,2023-10-26T21:49:40,-70.26,-28.76,106.3,5.4,mw,306.0,22.0,173.0,43.0,87.0,68.0,43.0,291.0,22.0,44.0,38.0,153.0,1.4299999999999998e+16,-7.71e+16,6.29e+16,1.17e+17,1.27e+17,-1.6900000000000002e+16,gcmt,us:7000l6nl,deep
C202401030804A,2024-01-03T08:04:09,-68.78,-28.52,121.2,5.5,mw,310.0,35.0,-104.0,146.0,56.0,-81.0,11.0,229.0,8.0,321.0,77.0,87.0,-1.93e+17,7.93e+16,1.1299999999999998e+17,-3.6e+16,7.8e+16,-1.3700000000000002e+17,gcmt,us:6000m1cg,deep
C202409061012A,2024-09-06T10:13:01,-69.41,-28.71,128.2,5.7,mw,10.0,42.0,96.0,182.0,49.0,85.0,85.0,49.0,4.0,185.0,4.0,276.0,4.57e+17,-5.8e+16,-3.99e+17,2.7900000000000004e+16,-5.639999999999999e+16,-3.6e+16,gcmt,us:6000nq0y,deep
C202410202259A,2024-10-20T22:59:43,-68.73,-30.9,117.5,5.7,mw,178.0,45.0,-106.0,20.0,48.0,-75.0,1.0,99.0,11.0,189.0,79.0,2.0,-4.62e+17,4500000000000000.0,4.58e+17,-9.68e+16,-8200000000000000.0,7.22e+16,gcmt,us:6000nzxj;gmt:202410202259A,deep
7000npn0,2024-11-03T04:04:08,-69.5173,-35.7026,190.5,5.4,mw,41.58,68.95,-80.77,197.23,22.9,-112.63,23.0,124.0,9.0,218.0,65.0,327.0,-1.2867e+17,3.487e+16,9.379e+16,-9.826e+16,-8.751e+16,3.861e+16,us,gmt:202411030404A,deep
C202412132338A,2024-12-13T23:38:22,-70.79,-35.36,115.0,6.4,mw,235.0,20.0,-53.0,16.0,74.0,-103.0,28.0,116.0,12.0,19.0,59.0,268.0,-2.1800000000000005e+18,2.7800000000000003e+17,1.9e+18,-9.08e+17,-3.68e+18,1.69e+18,gcmt,us:7000nyqr;gmt:202412132338A,deep
202412180952A,2024-12-18T09:52:00,-68.91,-31.56,107.0,4.9,mw,244.0,45.0,-44.0,8.0,61.0,-126.0,,,,,,,,,,,,,gmt,,deep
121498D,,-71.25,-38.28,146.0,5.9,mw,250.0,8.0,-6.0,346.0,89.0,-98.0,,,,,,,,,,,,,gmt,,deep
