id,time_iso,longitude,latitude,depth,mag,mag_type,strike1,dip1,rake1,strike2,dip2,rake2,T_plunge,T_azimuth,N_plunge,N_azimuth,P_plunge,P_azimuth,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,class
C030302A,2002-03-03T07:16:19,-76.42,-45.92,15.0,5.6,mw,258.0,83.0,-176.0,168.0,86.0,-7.0,2.0,213.0,82.0,320.0,8.0,123.0,-1.1020000000000002e+17,3.625e+17,-2.522e+17,1.34e+16,9.12e+16,-7e+17,gcmt,outer_rise
B060303H,2003-06-03T23:58:07,-73.18,-17.54,20.0,5.8,mw,294.0,22.0,47.0,159.0,74.0,106.0,58.0,90.0,15.0,334.0,27.0,237.0,4.3e+17,-1.53e+17,-2.77e+17,2.36e+17,-6.95e+17,3.9e+17,gcmt,outer_rise
B062003C,2003-06-20T04:23:26,-77.06,-45.72,15.0,5.2,mw,172.0,36.0,-70.0,327.0,56.0,-104.0,10.0,67.0,12.0,335.0,74.0,197.0,-1.07e+17,1.22e+16,9.51e+16,3.83e+16,-2.68e+16,-3.56e+16,gcmt,outer_rise
B111203C,2003-11-12T01:54:24,-75.52,-40.56,21.8,5.1,mw,216.0,33.0,-83.0,27.0,57.0,-95.0,12.0,120.0,4.0,29.0,77.0,281.0,-2.26e+17,5.789999999999999e+16,1.68e+17,-3.6e+16,-9.52e+16,1.05e+17,gcmt,outer_rise
C091604B,2004-09-16T14:48:53,-72.82,-17.5,18.8,5.1,mw,314.0,18.0,64.0,161.0,74.0,98.0,60.0,83.0,8.0,339.0,29.0,245.0,6.720000000000001e+16,-1.1e+16,-5.620000000000001e+16,3.48e+16,-1.1299999999999998e+17,4.16e+16,gcmt,outer_rise
C110404D,2004-11-04T08:29:16,-76.79,-45.94,19.2,5.1,mw,82.0,73.0,-172.0,349.0,82.0,-17.0,6.0,36.0,71.0,146.0,17.0,304.0,-1.67e+16,3.65e+16,-1.98e+16,-2530000000000000.0,-2.5e+16,-8.38e+16,gcmt,outer_rise
C200510101607A,2005-10-10T16:06:56,-77.12,-45.7,12.0,5.0,mw,85.0,46.0,-158.0,339.0,74.0,-46.0,17.0,38.0,42.0,144.0,43.0,291.0,-2.2e+16,2.54e+16,-3380000000000000.0,1.03e+16,-2.79e+16,-3.74e+16,gcmt,outer_rise
C200510101607A,2005-10-10T16:06:56,-77.12,-45.7,12.0,5.0,mw,85.0,46.0,-158.0,339.0,74.0,-46.0,17.0,38.0,42.0,144.0,43.0,291.0,-2.2e+16,2.54e+16,-3380000000000000.0,1.03e+16,-2.79e+16,-3.74e+16,gcmt,outer_rise
C200605300250A,2006-05-30T02:50:08,-76.17,-45.92,14.9,5.6,mw,78.0,71.0,-175.0,346.0,85.0,-19.0,9.0,33.0,71.0,151.0,17.0,300.0,-4000000000000000.0,1.65e+17,-1.61e+17,-1.09e+16,-1.3e+17,-3.2e+17,gcmt,outer_rise
C200605300250A,2006-05-30T02:50:08,-76.17,-45.92,14.9,5.6,mw,78.0,71.0,-175.0,346.0,85.0,-19.0,9.0,33.0,71.0,151.0,17.0,300.0,-4000000000000000.0,1.65e+17,-1.61e+17,-1.09e+16,-1.3e+17,-3.2e+17,gcmt,outer_rise
C200607161142A,2006-07-16T11:42:45,-72.84,-28.71,12.0,6.2,mw,357.0,46.0,-111.0,205.0,48.0,-70.0,1.0,281.0,15.0,11.0,75.0,188.0,-2e+18,-6.04e+17,2.6e+18,3.62e+17,-1e+16,6.39e+17,gcmt,outer_rise
C200607161142A,2006-07-16T11:42:45,-72.84,-28.71,12.0,6.2,mw,357.0,46.0,-111.0,205.0,48.0,-70.0,1.0,281.0,15.0,11.0,75.0,188.0,-2e+18,-6.04e+17,2.6e+18,3.62e+17,-1e+16,6.39e+17,gcmt,outer_rise
C200610071632A,2006-10-07T16:32:15,-77.03,-45.79,14.2,5.0,mw,135.0,33.0,-74.0,296.0,58.0,-100.0,13.0,33.0,8.0,301.0,74.0,179.0,-5.95e+16,3.4900000000000004e+16,2.46e+16,2.83e+16,-4540000000000000.0,-1.84e+16,gcmt,outer_rise
