id,time_iso,longitude,latitude,depth,mag,mag_type,strike1,dip1,rake1,strike2,dip2,rake2,T_plunge,T_azimuth,N_plunge,N_azimuth,P_plunge,P_azimuth,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,class
B080295B,1995-08-02T11:05:44,-71.07,-23.03,15.0,5.1,mw,23.0,15.0,128.0,165.0,78.0,81.0,56.0,63.0,9.0,166.0,33.0,262.0,2.346e+17,6200000000000000.0,-2.408e+17,1.614e+17,-4.922e+17,-2.87e+16,gcmt,subduction_interface
B080295C,1995-08-02T16:27:37,-70.99,-23.28,15.0,5.1,mw,42.0,19.0,139.0,172.0,78.0,75.0,55.0,63.0,14.0,175.0,31.0,274.0,2.019e+17,2.44e+16,-2.263e+17,9.2e+16,-4.204e+17,-8.93e+16,gcmt,subduction_interface
C080395B,1995-08-03T01:57:28,-70.96,-23.02,15.0,5.9,mw,11.0,12.0,112.0,168.0,79.0,85.0,56.0,73.0,4.0,169.0,34.0,262.0,1.391e+18,1.16e+17,-1.507e+18,7.42e+17,-3.384e+18,2.8e+16,gcmt,subduction_interface
B101695A,1995-10-16T16:36:24,-71.31,-23.5,15.0,5.2,mw,17.0,27.0,115.0,170.0,66.0,78.0,67.0,58.0,11.0,175.0,20.0,269.0,2.955e+17,3.3700000000000004e+16,-3.292e+17,7.64e+16,-2.562e+17,-1.93e+16,gcmt,subduction_interface
C110195A,1995-11-01T00:35:40,-71.68,-29.11,22.0,6.4,mw,6.0,25.0,111.0,163.0,67.0,80.0,67.0,56.0,9.0,167.0,21.0,260.0,7.87e+18,8.3e+17,-8.699999999999999e+18,2.831e+18,-7.203e+18,1.021e+18,gcmt,subduction_interface
B112195D,1995-11-21T18:17:09,-72.3,-33.33,16.2,5.3,mw,355.0,20.0,84.0,181.0,71.0,92.0,64.0,95.0,2.0,1.0,26.0,270.0,2.851e+17,-1.14e+16,-2.737e+17,-1.4199999999999998e+16,-3.457e+17,9700000000000000.0,gcmt,subduction_interface
B113095B,1995-11-30T13:15:44,-71.48,-27.93,15.0,5.4,mw,12.0,21.0,109.0,171.0,70.0,83.0,64.0,69.0,7.0,174.0,25.0,267.0,2.968e+17,1.62e+16,-3.131e+17,7.45e+16,-3.561e+17,-7199999999999999.0,gcmt,subduction_interface
B070396C,1996-07-03T16:48:33,-71.22,-23.24,15.0,5.4,mw,20.0,25.0,122.0,165.0,69.0,76.0,63.0,53.0,13.0,171.0,23.0,266.0,4.8070000000000006e+17,7.82e+16,-5.5890000000000006e+17,1.94e+17,-5.224e+17,-2.52e+16,gcmt,subduction_interface
B081596B,1996-08-15T06:25:36,-71.25,-17.45,72.0,5.1,mw,149.0,39.0,-174.0,55.0,87.0,-51.0,31.0,114.0,39.0,232.0,36.0,358.0,-1.325e+16,-6.233e+16,7.557e+16,-7.263e+16,-6.236e+16,3.931e+16,gcmt,subduction_interface
B052597C,1997-05-25T18:57:31,-71.2,-23.24,15.0,5.1,mw,0.0,25.0,92.0,178.0,65.0,89.0,70.0,86.0,1.0,178.0,20.0,269.0,1.471e+17,3.47e+16,-1.818e+17,5300000000000000.0,-1.3460000000000002e+17,5000000000000000.0,gcmt,subduction_interface
C070697A,1997-07-06T09:54:09,-72.21,-30.22,15.0,6.5,mw,0.0,21.0,92.0,178.0,69.0,89.0,66.0,86.0,1.0,178.0,24.0,269.0,1.315e+19,-8.8e+17,-1.227e+19,6.5e+17,-1.448e+19,1.7e+17,gcmt,subduction_interface
B071097E,1997-07-10T14:55:52,-71.25,-22.95,15.0,5.3,mw,14.0,17.0,100.0,184.0,73.0,87.0,62.0,89.0,3.0,185.0,28.0,276.0,4.07e+17,-6800000000000000.0,-4.003e+17,-2.92e+16,-6.049e+17,-6.3e+16,gcmt,subduction_interface
C072597A,1997-07-25T06:47:06,-72.37,-30.54,15.0,5.5,mw,345.0,26.0,78.0,178.0,65.0,96.0,70.0,100.0,5.0,356.0,20.0,264.0,1.158e+18,-8e+16,-1.079e+18,-4.5e+16,-9.27e+17,1.53e+17,gcmt,subduction_interface
C072597B,1997-07-25T07:33:37,-72.3,-30.69,15.0,5.1,mw,358.0,25.0,79.0,191.0,66.0,95.0,69.0,111.0,5.0,8.0,20.0,277.0,1.088e+18,-7.9e+16,-1.01e+18,-2.3e+17,-8.91e+17,-6.2e+16,gcmt,subduction_interface
C072797A,1997-07-27T05:21:33,-72.41,-30.64,15.0,5.8,mw,354.0,19.0,86.0,178.0,71.0,91.0,64.0,90.0,1.0,358.0,26.0,267.0,1.917e+18,-1.14e+17,-1.803e+18,5.3e+16,-2.347e+18,1.27e+17,gcmt,subduction_interface
B022803A,2003-02-28T01:40:25,-73.56,-35.41,15.0,5.1,mw,26.0,18.0,115.0,180.0,74.0,82.0,60.0,79.0,7.0,182.0,29.0,276.0,6.66e+16,3400000000000000.0,-6.999999999999999e+16,4800000000000000.0,-1.1000000000000002e+17,-1.63e+16,gcmt,subduction_interface
C050304A,2004-05-03T04:36:54,-73.75,-37.95,24.0,6.5,mw,0.0,16.0,118.0,151.0,76.0,82.0,58.0,51.0,7.0,153.0,31.0,248.0,4.85e+18,4e+16,-4.89e+18,4.66e+18,-7.86e+18,1.34e+18,gcmt,subduction_interface
C061504B,2004-06-15T11:16:32,-73.62,-38.96,33.0,5.4,mw,172.0,52.0,150.0,281.0,67.0,42.0,45.0,143.0,43.0,305.0,9.0,44.0,4.56e+17,-1.93e+17,-2.63e+17,-4.63e+17,-1.58e+17,6.86e+17,gcmt,subduction_interface
C090704F,2004-09-07T10:57:43,-72.49,-34.1,14.1,5.3,mw,10.0,16.0,105.0,174.0,74.0,86.0,61.0,77.0,4.0,175.0,29.0,267.0,4.33e+16,240000000000000.0,-4.36e+16,9260000000000000.0,-6.91e+16,-1409999999999999.8,gcmt,subduction_interface
C090704I,2004-09-07T12:33:59,-72.52,-34.14,14.2,5.3,mw,6.0,10.0,102.0,174.0,80.0,88.0,55.0,81.0,2.0,174.0,35.0,266.0,1.3500000000000002e+17,1.35e+16,-1.48e+17,4.28e+16,-3.76e+17,1500000000000000.0,gcmt,subduction_interface
C200503291638A,2005-03-29T16:38:25,-72.38,-33.76,19.7,5.1,mw,6.0,17.0,100.0,175.0,73.0,87.0,62.0,80.0,3.0,176.0,28.0,267.0,5.88e+16,8500000000000002.0,-6.730000000000001e+16,9900000000000000.0,-9.52e+16,600000000000000.0,gcmt,subduction_interface
C200503291638A,2005-03-29T16:38:25,-72.38,-33.76,19.7,5.1,mw,6.0,17.0,100.0,175.0,73.0,87.0,62.0,80.0,3.0,176.0,28.0,267.0,5.88e+16,8500000000000002.0,-6.730000000000001e+16,9900000000000000.0,-9.52e+16,600000000000000.0,gcmt,subduction_interface
C200504201040A,2005-04-20T10:40:51,-71.42,-17.86,44.2,5.2,mw,172.0,54.0,-165.0,73.0,78.0,-37.0,16.0,127.0,51.0,239.0,34.0,26.0,-1.11e+16,-750000000000000.0,1.19e+16,-9280000000000000.0,-8179999999999998.0,2.09e+16,gcmt,subduction_interface
C200601052251A,2006-01-05T22:51:18,-73.52,-36.43,20.0,5.4,mw,19.0,16.0,104.0,184.0,74.0,86.0,60.0,88.0,4.0,185.0,29.0,277.0,3.7e+16,5170000000000000.0,-4.22e+16,-4010000000000000.0,-6.64e+16,-9040000000000000.0,gcmt,subduction_interface
C200601052251A,2006-01-05T22:51:18,-73.52,-36.43,20.0,5.4,mw,19.0,16.0,104.0,184.0,74.0,86.0,60.0,88.0,4.0,185.0,29.0,277.0,3.7e+16,5170000000000000.0,-4.22e+16,-4010000000000000.0,-6.64e+16,-9040000000000000.0,gcmt,subduction_interface
C200604152350B,2006-04-15T23:50:15,-72.29,-29.71,12.0,6.0,mw,1.0,27.0,85.0,186.0,63.0,93.0,72.0,102.0,2.0,5.0,18.0,274.0,9.99e+17,8000000000000000.0,-1.01e+18,-1.06e+17,-7.28e+17,-6.4e+16,gcmt,subduction_interface
C200604152350B,2006-04-15T23:50:15,-72.29,-29.71,12.0,6.0,mw,1.0,27.0,85.0,186.0,63.0,93.0,72.0,102.0,2.0,5.0,18.0,274.0,9.99e+17,8000000000000000.0,-1.01e+18,-1.06e+17,-7.28e+17,-6.4e+16,gcmt,subduction_interface
C200604172035A,2006-04-17T20:35:02,-72.42,-34.49,19.6,5.0,mw,1.0,32.0,106.0,162.0,59.0,80.0,74.0,46.0,9.0,167.0,14.0,259.0,2.67e+16,1810000000000000.0,-2.86e+16,7000000000000000.0,-1.35e+16,4930000000000000.0,gcmt,subduction_interface
C200604172035A,2006-04-17T20:35:02,-72.42,-34.49,19.6,5.0,mw,1.0,32.0,106.0,162.0,59.0,80.0,74.0,46.0,9.0,167.0,14.0,259.0,2.67e+16,1810000000000000.0,-2.86e+16,7000000000000000.0,-1.35e+16,4930000000000000.0,gcmt,subduction_interface
C200604301917A,2006-04-30T19:17:25,-71.52,-27.17,15.4,6.7,mw,11.0,14.0,106.0,175.0,76.0,86.0,59.0,79.0,4.0,176.0,31.0,268.0,4.55e+18,3.3e+17,-4.88e+18,9.8e+17,-8.86e+18,-2.1e+17,gcmt,subduction_interface
C200604301917A,2006-04-30T19:17:25,-71.52,-27.17,15.4,6.7,mw,11.0,14.0,106.0,175.0,76.0,86.0,59.0,79.0,4.0,176.0,31.0,268.0,4.55e+18,3.3e+17,-4.88e+18,9.8e+17,-8.86e+18,-2.1e+17,gcmt,subduction_interface
C200604302141A,2006-04-30T21:41:07,-71.55,-27.28,13.4,6.7,mw,14.0,18.0,112.0,171.0,73.0,83.0,61.0,70.0,7.0,173.0,28.0,267.0,3.44e+18,4.98e+17,-3.94e+18,1.01e+18,-5.28e+18,-1.22e+17,gcmt,subduction_interface
C200604302141A,2006-04-30T21:41:07,-71.55,-27.28,13.4,6.7,mw,14.0,18.0,112.0,171.0,73.0,83.0,61.0,70.0,7.0,173.0,28.0,267.0,3.44e+18,4.98e+17,-3.94e+18,1.01e+18,-5.28e+18,-1.22e+17,gcmt,subduction_interface
C200605021342A,2006-05-02T13:42:40,-71.85,-27.64,12.0,5.0,mw,359.0,21.0,92.0,177.0,69.0,89.0,66.0,85.0,1.0,177.0,24.0,267.0,6.64e+16,3500000000000000.5,-6.979999999999999e+16,4900000000000000.0,-7.33e+16,3000000000000000.0,gcmt,subduction_interface
C200605021342A,2006-05-02T13:42:40,-71.85,-27.64,12.0,5.0,mw,359.0,21.0,92.0,177.0,69.0,89.0,66.0,85.0,1.0,177.0,24.0,267.0,6.64e+16,3500000000000000.5,-6.979999999999999e+16,4900000000000000.0,-7.33e+16,3000000000000000.0,gcmt,subduction_interface
C200605210511A,2006-05-21T05:11:40,-74.14,-37.41,15.4,5.1,mw,27.0,17.0,120.0,176.0,76.0,82.0,59.0,75.0,8.0,178.0,30.0,273.0,4.58e+16,-500000000000000.0,-4.53e+16,9200000000000000.0,-8.06e+16,-1.03e+16,gcmt,subduction_interface
