id,time_iso,longitude,latitude,depth,mag,mag_type,strike1,dip1,rake1,strike2,dip2,rake2,T_plunge,T_azimuth,N_plunge,N_azimuth,P_plunge,P_azimuth,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,duplicate_id
C201107160026A,2011-07-16T00:26:17,-72.19,-33.96,23.9,6.1,mw,14.0,21.0,108.0,174.0,70.0,83.0,64.0,73.0,6.0,177.0,25.0,269.0,6.72e+17,2.3e+16,-6.94e+17,1.24e+17,-7.99e+17,-4.8e+16,gcmt,748_gcmt
C201107160026A,2011-07-16T00:26:17,-72.19,-33.96,23.9,6.1,mw,14.0,21.0,108.0,174.0,70.0,83.0,64.0,73.0,6.0,177.0,25.0,269.0,6.72e+17,2.3e+16,-6.94e+17,1.24e+17,-7.99e+17,-4.8e+16,gcmt,748_gcmtb
16884001,2011-07-23T02:56:51,-69.705,-29.335,103.4,5.5,mw,32.0,73.0,101.0,178.0,21.0,58.0,61.0,318.0,11.0,208.0,27.0,113.0,12900000000.0,600000000.0,-13500000000.000002,11000000000.000002,15400000000.0,-4300000000.0,neic,749_neic
16884001,2011-07-23T02:56:53,-69.959,-29.35,120.0,5.46,mw,36.0,53.0,107.0,189.0,40.0,68.0,23.762618336656825,178.65174492544963,36.38143589222573,69.72388399811217,44.1860731724664,293.9885815896933,1.75,-0.16,-1.59,0.56,0.2,-0.71,gem,749_gem
C201107230256A,2011-07-23T02:56:55,-70.05,-29.41,127.3,5.5,mw,189.0,40.0,68.0,36.0,53.0,107.0,75.0,360.0,14.0,205.0,6.0,114.0,1.75e+17,-1.58e+16,-1.59e+17,5.639999999999999e+16,2.02e+16,-7.11e+16,gcmt,749_gcmtb
C201107230256A,2011-07-23T02:56:55,-70.05,-29.41,127.3,5.5,mw,189.0,40.0,68.0,36.0,53.0,107.0,75.0,360.0,14.0,205.0,6.0,114.0,1.75e+17,-1.58e+16,-1.59e+17,5.639999999999999e+16,2.02e+16,-7.11e+16,gcmt,749_gcmt
pde20110723025651350_103,2011-07-23T02:56:55,-70.05,-29.41,127.3,5.5,mwb,189.0,40.0,68.0,36.0,53.0,107.0,75.0,360.0,14.0,205.0,6.0,114.0,1.75e+17,-1.6e+16,-1.59e+17,5.6e+16,2e+16,-7.1e+16,us,749_us
201107251115A,2011-07-25T11:15:00,-74.03,-37.9,20.0,5.4,mw,3.0,15.0,95.0,178.0,75.0,89.0,60.0,86.0,,,30.0,269.0,,,,,,,gmt,750_gmt
16887034,2011-07-25T11:15:11,-73.642,-37.709,20.5,5.39,mw,3.0,15.0,95.0,178.0,75.0,89.0,44.97095591497948,85.93699768603062,1.49067890387468,177.4266699832582,44.99026945674883,268.9173471380615,0.79,-0.08,-0.7,0.05,-1.28,-0.01,gem,750_gem
16887034,2011-07-25T11:15:11,-73.728,-37.714,32.8,5.2,mw,180.0,71.0,109.0,314.0,27.0,48.0,60.0,117.0,18.0,354.0,24.0,256.0,5730000000.000001,-460000000.0,-5269999999.999999,-1240000000.0,-6960000000.0,2740000000.0000005,neic,750_neic
C201107251115A,2011-07-25T11:15:13,-74.03,-37.9,20.5,5.6,mw,3.0,15.0,95.0,178.0,75.0,89.0,60.0,86.0,1.0,179.0,30.0,269.0,7.85e+16,-7800000000000000.0,-7.07e+16,5100000000000000.0,-1.28e+17,-1100000000000000.0,gcmt,750_gcmtb
C201107251115A,2011-07-25T11:15:13,-74.03,-37.9,20.5,5.6,mw,3.0,15.0,95.0,178.0,75.0,89.0,60.0,86.0,1.0,179.0,30.0,269.0,7.85e+16,-7800000000000000.0,-7.07e+16,5100000000000000.0,-1.28e+17,-1100000000000000.0,gcmt,750_gcmt
pde20110725111511000_32,2011-07-25T11:15:13,-74.03,-37.9,20.5,5.2,mwb,3.0,15.0,95.0,178.0,75.0,89.0,60.0,86.0,1.0,179.0,30.0,269.0,7.9e+16,-8000000000000000.0,-7.1e+16,5000000000000000.0,-1.28e+17,-1000000000000000.0,us,750_us
201107281605A,2011-07-28T16:05:00,-73.57,-35.91,13.0,5.2,mw,24.0,19.0,103.0,191.0,71.0,86.0,63.0,93.0,,,26.0,284.0,,,,,,,gmt,751_gmt
16910195,2011-07-28T16:05:56,-73.295,-35.861,12.6,5.19,mw,24.0,19.0,103.0,191.0,71.0,86.0,44.61595901243612,93.31275857903512,5.251978751974418,188.5165131974209,44.90395707698066,283.772994494174,4.39,-0.1,-4.29,-0.96,-5.88,-1.41,gem,751_gem
C201107281605A,2011-07-28T16:06:00,-73.57,-35.91,12.6,5.2,mw,24.0,19.0,103.0,191.0,71.0,86.0,63.0,94.0,4.0,192.0,26.0,284.0,4.39e+16,-990000000000000.0,-4.29e+16,-9650000000000000.0,-5.88e+16,-1.41e+16,gcmt,751_gcmtb
C201107281605A,2011-07-28T16:06:00,-73.57,-35.91,12.6,5.2,mw,24.0,19.0,103.0,191.0,71.0,86.0,63.0,94.0,4.0,192.0,26.0,284.0,4.39e+16,-990000000000000.0,-4.29e+16,-9650000000000000.0,-5.88e+16,-1.41e+16,gcmt,751_gcmt
pde20110728160559790_35,2011-07-28T16:06:00,-73.57,-35.91,12.6,5.2,mwc,24.0,19.0,103.0,191.0,71.0,86.0,63.0,94.0,4.0,192.0,26.0,284.0,4.39e+16,-1000000000000000.0,-4.29e+16,-9700000000000000.0,-5.88e+16,-1.41e+16,us,751_us
201107281950A,2011-07-28T19:50:00,-73.53,-35.86,13.0,5.6,mw,344.0,17.0,61.0,194.0,75.0,98.0,59.0,116.0,,,30.0,277.0,,,,,,,gmt,752_gmt
16910215,2011-07-28T19:50:17,-73.307,-35.797,20.0,5.64,mw,194.0,75.0,98.0,344.0,17.0,61.0,43.97433038014388,295.09611994384693,8.901064033897969,196.40511345314457,44.653724911759504,97.50379334338533,1.61,0.43,-2.04,-0.83,-2.94,-0.08,gem,752_gem
C201107281950A,2011-07-28T19:50:19,-73.53,-35.86,13.2,5.7,mw,344.0,17.0,61.0,194.0,75.0,98.0,59.0,116.0,8.0,12.0,30.0,278.0,1.61e+17,4.33e+16,-2.04e+17,-8.26e+16,-2.94e+17,-8100000000000000.0,gcmt,752_gcmt
C201107281950A,2011-07-28T19:50:19,-73.53,-35.86,13.2,5.7,mw,344.0,17.0,61.0,194.0,75.0,98.0,59.0,116.0,8.0,12.0,30.0,278.0,1.61e+17,4.33e+16,-2.04e+17,-8.26e+16,-2.94e+17,-8100000000000000.0,gcmt,752_gcmtb
pde20110728195020060_35,2011-07-28T19:50:19,-73.1,-35.92,26.0,5.7,mww,40.0,11.0,131.0,178.0,81.0,82.0,52.0,79.0,7.0,179.0,36.0,275.0,1.1e+17,2e+16,-1.3e+17,1e+16,-3.7e+17,-5e+16,us,752_us
16918148,2011-07-31T17:36:29,-66.681,-27.831,164.5,5.43,mw,188.0,47.0,-25.0,296.0,72.0,-134.0,35.99892832202406,56.36596963059321,46.9675305811418,275.26934157344374,20.28670575597588,161.94421208055746,-0.74,-0.3,1.04,1.02,-0.16,-1.03,gem,753_gem
C201107311736A,2011-07-31T17:36:34,-66.74,-28.12,181.2,5.3,mw,188.0,47.0,-25.0,296.0,72.0,-134.0,15.0,57.0,41.0,312.0,45.0,162.0,-7.39e+16,-2.96e+16,1.04e+17,1.02e+17,-1.59e+16,-1.03e+17,gcmt,753_gcmtb
C201107311736A,2011-07-31T17:36:34,-66.74,-28.12,181.2,5.3,mw,188.0,47.0,-25.0,296.0,72.0,-134.0,15.0,57.0,41.0,312.0,45.0,162.0,-7.39e+16,-2.96e+16,1.04e+17,1.02e+17,-1.59e+16,-1.03e+17,gcmt,753_gcmt
201108061322A,2011-08-06T13:22:00,-73.46,-36.06,15.0,5.5,mw,49.0,9.0,131.0,188.0,83.0,84.0,51.0,91.0,,,38.0,283.0,,,,,,,gmt,754_gmt
16919419,2011-08-06T13:22:34,-73.329,-35.902,15.0,5.48,mw,49.0,9.0,131.0,188.0,83.0,84.0,44.606463379699285,90.91621795569893,6.05831269278911,186.9252538698539,44.755314210286855,282.9657114098877,0.48,-0.08,-0.4,-0.24,-1.96,-0.27,gem,754_gem
C201108061322A,2011-08-06T13:22:39,-73.46,-36.06,15.0,5.5,mw,49.0,9.0,131.0,188.0,83.0,84.0,51.0,91.0,6.0,189.0,38.0,283.0,4.84e+16,-7900000000000000.0,-4.05e+16,-2.41e+16,-1.96e+17,-2.65e+16,gcmt,754_gcmtb
C201108061322A,2011-08-06T13:22:39,-73.46,-36.06,15.0,5.5,mw,49.0,9.0,131.0,188.0,83.0,84.0,51.0,91.0,6.0,189.0,38.0,283.0,4.84e+16,-7900000000000000.0,-4.05e+16,-2.41e+16,-1.96e+17,-2.65e+16,gcmt,754_gcmt
pde20110806132234000_31,2011-08-06T13:22:39,-73.46,-36.06,15.0,5.5,mwc,49.0,9.0,131.0,188.0,83.0,84.0,51.0,91.0,6.0,189.0,38.0,283.0,4.8e+16,-8000000000000000.0,-4.1e+16,-2.4e+16,-1.96e+17,-2.6e+16,us,754_us
201108280430A,2011-08-28T04:30:00,-72.38,-33.2,20.0,5.3,mw,7.0,23.0,90.0,187.0,67.0,90.0,68.0,97.0,,,22.0,277.0,,,,,,,gmt,755_gmt
17030716,2011-08-28T04:30:33,-72.284,-33.259,19.7,5.36,mw,7.0,23.0,90.0,187.0,67.0,90.0,45.00000000000001,97.0,1.267910777735878e-14,7.0,44.99999999999999,277.0,0.95,-0.01,-0.93,-0.12,-0.94,-0.12,gem,755_gem
C201108280430A,2011-08-28T04:30:35,-72.38,-33.2,19.7,5.1,mw,7.0,23.0,90.0,187.0,67.0,90.0,68.0,97.0,0.0,7.0,22.0,277.0,9.47e+16,-1000000000000000.0,-9.36e+16,-1.2e+16,-9.37e+16,-1.2e+16,gcmt,755_gcmtb
C201108280430A,2011-08-28T04:30:35,-72.38,-33.2,19.7,5.1,mw,7.0,23.0,90.0,187.0,67.0,90.0,68.0,97.0,0.0,7.0,22.0,277.0,9.47e+16,-1000000000000000.0,-9.36e+16,-1.2e+16,-9.37e+16,-1.2e+16,gcmt,755_gcmt
pde20110828043032000_25,2011-08-28T04:30:35,-72.38,-33.2,19.7,5.3,mwc,7.0,23.0,90.0,187.0,67.0,90.0,68.0,97.0,0.0,7.0,22.0,277.0,9.47e+16,-1000000000000000.0,-9.36e+16,-1.2e+16,-9.37e+16,-1.2e+16,us,755_us
201109031620A,2011-09-03T16:20:00,-74.17,-38.27,18.0,5.8,mw,4.0,16.0,93.0,181.0,74.0,89.0,61.0,90.0,,,29.0,272.0,,,,,,,gmt,756_gmt
17197881,2011-09-03T16:20:52,-73.86,-38.45,15.0,5.8,mw,186.0,72.0,95.0,350.0,17.0,74.0,61.0,103.0,4.0,5.0,27.0,272.0,33000000000.0,5000000000.0,-38000000000.0,-6999999999.999999,-52000000000.0,1000000000.0,neic,756_neic
pde20110903162041000_12,2011-09-03T16:20:52,-73.86,-38.45,15.0,5.81,mw,350.0,17.0,74.0,186.0,72.0,95.0,61.0,103.0,4.0,5.0,27.0,272.0,3.3e+17,5e+16,-3.8e+17,-7e+16,-5.2e+17,1e+16,iscgem,756_iscgem
17197881,2011-09-03T16:20:53,-73.651,-38.167,20.0,5.81,mw,4.0,16.0,93.0,181.0,74.0,89.0,44.98733730217763,89.62651931826338,0.9741575440632634,180.6003870985464,44.9961014168066,271.57455288393714,3.38,0.1,-3.48,-0.04,-5.47,-0.15,gem,756_gem
C201109031620A,2011-09-03T16:20:57,-74.17,-38.27,18.3,5.8,mw,4.0,16.0,93.0,181.0,74.0,89.0,61.0,89.0,1.0,181.0,29.0,272.0,3.38e+17,1e+16,-3.48e+17,-3800000000000000.0,-5.47e+17,-1.53e+16,gcmt,756_gcmt
C201109031620A,2011-09-03T16:20:57,-74.17,-38.27,18.3,5.8,mw,4.0,16.0,93.0,181.0,74.0,89.0,61.0,89.0,1.0,181.0,29.0,272.0,3.38e+17,1e+16,-3.48e+17,-3800000000000000.0,-5.47e+17,-1.53e+16,gcmt,756_gcmtb
201109071121A,2011-09-07T11:21:00,-72.55,-33.43,19.0,5.2,mw,338.0,24.0,78.0,171.0,66.0,95.0,68.0,91.0,,,21.0,257.0,,,,,,,gmt,757_gmt
17215018,2011-09-07T11:21:49,-72.4,-33.382,18.9,5.17,mw,171.0,66.0,95.0,338.0,24.0,78.0,44.30056961271811,270.72855324403093,6.801949817937828,174.04416296554837,44.895643959506216,77.21879527245744,5.12,-0.31,-4.81,0.48,-4.64,1.36,gem,757_gem
pde20110907112150000_19,2011-09-07T11:21:52,-72.55,-33.43,18.9,5.2,mwc,338.0,24.0,78.0,171.0,66.0,95.0,68.0,91.0,5.0,349.0,21.0,257.0,5.12e+16,-3100000000000000.0,-4.81e+16,4800000000000000.0,-4.64e+16,1.36e+16,us,757_us
201109100317A,2011-09-10T03:17:00,-72.47,-34.1,29.0,5.0,mw,27.0,25.0,112.0,184.0,67.0,80.0,67.0,75.0,,,21.0,280.0,,,,,,,gmt,758_gmt
17218166,2011-09-10T03:17:08,-72.293,-34.208,28.6,5.0,mw,27.0,25.0,112.0,184.0,67.0,80.0,42.51869165276821,75.11294501953489,12.99704167916576,177.3314493126818,44.58015172603997,280.47877185323625,2.75,-0.06,-2.69,0.08,-2.72,-0.78,gem,758_gem
C201109100317A,2011-09-10T03:17:10,-72.47,-34.1,28.6,5.1,mw,27.0,25.0,112.0,184.0,67.0,80.0,66.0,76.0,9.0,187.0,22.0,281.0,2.75e+16,-640000000000000.0,-2.69e+16,820000000000000.0,-2.72e+16,-7820000000000000.0,gcmt,758_gcmtb
C201109100317A,2011-09-10T03:17:10,-72.47,-34.1,28.6,5.1,mw,27.0,25.0,112.0,184.0,67.0,80.0,66.0,76.0,9.0,187.0,22.0,281.0,2.75e+16,-640000000000000.0,-2.69e+16,820000000000000.0,-2.72e+16,-7820000000000000.0,gcmt,758_gcmt
pde20110910031705000_23,2011-09-10T03:17:10,-72.47,-34.1,28.6,5.0,mwc,27.0,25.0,112.0,184.0,67.0,80.0,66.0,76.0,9.0,187.0,22.0,281.0,2.75e+16,-600000000000000.0,-2.69e+16,800000000000000.0,-2.72e+16,-7800000000000000.0,us,758_us
201109140703A,2011-09-14T07:03:00,-71.88,-32.8,26.0,5.9,mw,359.0,16.0,84.0,185.0,74.0,92.0,61.0,98.0,,,29.0,274.0,,,,,,,gmt,759_gmt
pde20110914070351000_37,2011-09-14T07:03:51,-71.797,-32.696,21.0,5.8,mww,175.0,70.0,90.0,355.0,20.0,90.0,45.00000000000001,265.0,1.5902773407317588e-15,355.0,45.00000000000001,85.0,,,,,,,us,759_us
17224590,2011-09-14T07:03:51,-71.797,-32.696,37.0,5.8,mw,26.0,21.0,99.0,196.0,69.0,87.0,65.0,101.0,3.0,197.0,24.0,289.0,35300000000.0,-6899999999.999999,-28500000000.0,-9500000000.0,-37400000000.0,-10100000000.0,neic,759_neic
17224590,2011-09-14T07:03:52,-71.714,-32.691,30.0,5.86,mw,185.0,74.0,92.0,359.0,16.0,84.0,44.93146000570726,277.9132297889057,2.2665900916707424,185.65028746195824,44.97892161123463,93.38359099795127,3.82,0.45,-4.26,-0.6,-6.39,-0.2,gem,759_gem
C201109140703A,2011-09-14T07:03:55,-71.88,-32.8,26.2,5.9,mw,359.0,16.0,84.0,185.0,74.0,92.0,61.0,97.0,2.0,5.0,29.0,274.0,3.82e+17,4.46e+16,-4.26e+17,-5.99e+16,-6.39e+17,-1.95e+16,gcmt,759_gcmt
C201109140703A,2011-09-14T07:03:55,-71.88,-32.8,26.2,5.9,mw,359.0,16.0,84.0,185.0,74.0,92.0,61.0,97.0,2.0,5.0,29.0,274.0,3.82e+17,4.46e+16,-4.26e+17,-5.99e+16,-6.39e+17,-1.95e+16,gcmt,759_gcmtb
201109282240A,2011-09-28T22:40:00,-74.45,-38.05,12.0,5.5,mw,6.0,15.0,82.0,194.0,75.0,92.0,60.0,107.0,,,30.0,283.0,,,,,,,gmt,760_gmt
17286481,2011-09-28T22:40:12,-73.853,-37.952,10.0,5.6,mw,185.0,82.0,92.0,351.0,8.0,76.0,53.0,97.0,2.0,4.0,37.0,273.0,8900000000.0,-100000000.0,-8800000000.0,-2700000000.0,-30400000000.0,400000000.0,neic,760_neic
17286481,2011-09-28T22:40:14,-74.041,-37.981,25.0,5.49,mw,6.0,15.0,82.0,194.0,75.0,92.0,44.92637588468766,107.28085657163967,2.376131935616168,14.90878616762609,44.97513916948911,282.53267235978115,1.03,0.03,-1.06,-0.44,-1.74,-0.2,gem,760_gem
C201109282240A,2011-09-28T22:40:15,-74.45,-38.05,12.0,5.6,mw,6.0,15.0,82.0,194.0,75.0,92.0,60.0,107.0,2.0,13.0,30.0,282.0,1.03e+17,2800000000000000.0,-1.06e+17,-4.43e+16,-1.74e+17,-2e+16,gcmt,760_gcmt
C201109282240A,2011-09-28T22:40:15,-74.45,-38.05,12.0,5.6,mw,6.0,15.0,82.0,194.0,75.0,92.0,60.0,107.0,2.0,13.0,30.0,282.0,1.03e+17,2800000000000000.0,-1.06e+17,-4.43e+16,-1.74e+17,-2e+16,gcmt,760_gcmtb
pde20110928224012860_10,2011-09-28T22:40:15,-74.45,-38.05,12.0,5.6,mwb,6.0,15.0,82.0,194.0,75.0,92.0,60.0,107.0,2.0,13.0,30.0,282.0,1.03e+17,3000000000000000.0,-1.06e+17,-4.4e+16,-1.74e+17,-2e+16,us,760_us
201109291540A,2011-09-29T15:40:00,-74.56,-38.06,12.0,5.2,mw,3.0,22.0,87.0,187.0,68.0,91.0,67.0,98.0,,,23.0,275.0,,,,,,,gmt,761_gmt
17309835,2011-09-29T15:40:52,-74.024,-37.995,25.0,5.25,mw,3.0,22.0,87.0,187.0,68.0,91.0,44.96404941674079,98.42288109117209,1.559781669334474,6.864478485887673,44.99349861803333,275.304472667666,0.59,0.06,-0.65,-0.08,-0.66,-0.07,gem,761_gem
C201109291540A,2011-09-29T15:40:53,-74.56,-38.06,12.0,5.1,mw,3.0,22.0,87.0,187.0,68.0,91.0,67.0,99.0,1.0,6.0,23.0,276.0,5.92e+16,6100000000000000.0,-6.53e+16,-8400000000000002.0,-6.55e+16,-6600000000000000.0,gcmt,761_gcmt
C201109291540A,2011-09-29T15:40:53,-74.56,-38.06,12.0,5.1,mw,3.0,22.0,87.0,187.0,68.0,91.0,67.0,99.0,1.0,6.0,23.0,276.0,5.92e+16,6100000000000000.0,-6.53e+16,-8400000000000002.0,-6.55e+16,-6600000000000000.0,gcmt,761_gcmtb
pde20110929154053270_31,2011-09-29T15:40:53,-74.56,-38.06,12.0,5.2,mwc,3.0,22.0,87.0,187.0,68.0,91.0,67.0,99.0,1.0,6.0,23.0,276.0,5.92e+16,6100000000000000.0,-6.53e+16,-8400000000000000.0,-6.55e+16,-6600000000000000.0,us,761_us
201110192045A,2011-10-19T20:45:00,-77.8,-45.74,26.0,5.2,mw,69.0,70.0,-159.0,331.0,70.0,-22.0,0.0,20.0,,,29.0,290.0,,,,,,,gmt,762_gmt
C201110192045A,2011-10-19T20:45:10,-77.8,-45.74,26.4,5.0,mw,69.0,70.0,-159.0,331.0,70.0,-22.0,0.0,20.0,61.0,111.0,29.0,290.0,-1.22e+16,5.32e+16,-4.1e+16,-1.09e+16,-3.19e+16,-3.91e+16,gcmt,762_gcmtb
C201110192045A,2011-10-19T20:45:10,-77.8,-45.74,26.4,5.0,mw,69.0,70.0,-159.0,331.0,70.0,-22.0,0.0,20.0,61.0,111.0,29.0,290.0,-1.22e+16,5.32e+16,-4.1e+16,-1.09e+16,-3.19e+16,-3.91e+16,gcmt,762_gcmt
600015354,2011-10-19T20:45:10,-77.475,-45.712,10.0,5.17,mw,69.0,70.0,-159.0,331.0,70.0,-22.0,25.639624625853937,20.310979867544404,64.35905320287111,199.68778651861987,0.2431165687146467,290.194290344474,-1.22,5.32,-4.1,-1.09,-3.19,-3.91,gem,762_gem
201111081718A,2011-11-08T17:18:00,-72.45,-34.16,29.0,5.3,mw,6.0,22.0,108.0,166.0,69.0,83.0,65.0,65.0,,,24.0,262.0,,,,,,,gmt,763_gmt
17523184,2011-11-08T17:18:13,-72.192,-34.199,28.9,5.29,mw,6.0,22.0,108.0,166.0,69.0,83.0,43.86841996788332,64.64757548005673,8.870714727077821,163.27601110268267,44.76882953209869,262.18224364153497,0.66,0.08,-0.74,0.22,-0.77,0.07,gem,763_gem
pde20111108171811690_15,2011-11-08T17:18:14,-72.45,-34.16,28.9,5.3,mwc,6.0,22.0,108.0,166.0,69.0,83.0,65.0,65.0,7.0,169.0,24.0,262.0,6.62e+16,8100000000000000.0,-7.43e+16,2.2e+16,-7.65e+16,7100000000000000.0,us,763_us
C201111081718A,2011-11-08T17:18:14,-72.45,-34.16,28.9,5.2,mw,6.0,22.0,108.0,166.0,69.0,83.0,65.0,65.0,7.0,169.0,24.0,262.0,6.62e+16,8100000000000000.0,-7.43e+16,2.2e+16,-7.65e+16,7099999999999999.0,gcmt,763_gcmtb
C201111081718A,2011-11-08T17:18:14,-72.45,-34.16,28.9,5.2,mw,6.0,22.0,108.0,166.0,69.0,83.0,65.0,65.0,7.0,169.0,24.0,262.0,6.62e+16,8100000000000000.0,-7.43e+16,2.2e+16,-7.65e+16,7099999999999999.0,gcmt,763_gcmt
201111110808A,2011-11-11T08:08:00,-73.31,-38.24,41.0,5.2,mw,346.0,20.0,76.0,181.0,71.0,95.0,64.0,99.0,,,25.0,267.0,,,,,,,gmt,764_gmt
17528456,2011-11-11T08:08:47,-72.99,-38.028,32.5,5.22,mw,181.0,71.0,95.0,346.0,20.0,76.0,44.49685409903891,278.98672879940784,5.988845894151596,183.070118249723,44.87941149816856,87.0736736570143,5.31,-0.27,-5.05,-0.38,-6.57,0.6,gem,764_gem
C201111110808A,2011-11-11T08:08:50,-73.31,-38.24,41.3,5.1,mw,346.0,20.0,76.0,181.0,71.0,95.0,64.0,99.0,5.0,359.0,26.0,267.0,5.31e+16,-2670000000000000.0,-5.05e+16,-3800000000000000.0,-6.57e+16,6050000000000000.0,gcmt,764_gcmt
pde20111111080847000_33,2011-11-11T08:08:50,-73.31,-38.24,41.3,5.2,mwc,346.0,20.0,76.0,181.0,71.0,95.0,64.0,99.0,5.0,359.0,26.0,267.0,5.31e+16,-2700000000000000.0,-5.05e+16,-3800000000000000.0,-6.57e+16,6100000000000000.0,us,764_us
C201111110808A,2011-11-11T08:08:50,-73.31,-38.24,41.3,5.1,mw,346.0,20.0,76.0,181.0,71.0,95.0,64.0,99.0,5.0,359.0,26.0,267.0,5.31e+16,-2670000000000000.0,-5.05e+16,-3800000000000000.0,-6.57e+16,6050000000000000.0,gcmt,764_gcmtb
201111220741A,2011-11-22T07:41:00,-71.98,-34.8,53.0,5.1,mw,43.0,31.0,129.0,179.0,66.0,69.0,63.0,57.0,,,19.0,285.0,,,,,,,gmt,765_gmt
17552077,2011-11-22T07:41:32,-71.751,-34.801,42.4,5.12,mw,43.0,31.0,129.0,179.0,66.0,69.0,35.2208653265701,56.50168484049931,26.459973598538504,167.0726381195013,43.21395425685899,284.95181807817846,3.91,0.56,-4.47,0.64,-3.68,-2.0,gem,765_gem
C201111220741A,2011-11-22T07:41:36,-71.98,-34.8,52.6,5.3,mw,43.0,31.0,129.0,179.0,66.0,69.0,63.0,55.0,19.0,188.0,18.0,285.0,3.91e+16,5620000000000001.0,-4.47e+16,6380000000000000.0,-3.68e+16,-2e+16,gcmt,765_gcmtb
C201111220741A,2011-11-22T07:41:36,-71.98,-34.8,52.6,5.3,mw,43.0,31.0,129.0,179.0,66.0,69.0,63.0,55.0,19.0,188.0,18.0,285.0,3.91e+16,5620000000000001.0,-4.47e+16,6380000000000000.0,-3.68e+16,-2e+16,gcmt,765_gcmt
pde20111122074132000_41,2011-11-22T07:41:36,-71.98,-34.8,52.6,5.1,mwc,43.0,31.0,129.0,179.0,66.0,69.0,63.0,55.0,19.0,188.0,18.0,285.0,3.91e+16,5600000000000000.0,-4.47e+16,6400000000000000.0,-3.68e+16,-2e+16,us,765_us
201111251735A,2011-11-25T17:35:00,-75.59,-37.77,30.0,5.0,mw,321.0,47.0,-122.0,184.0,52.0,-60.0,3.0,253.0,,,67.0,157.0,,,,,,,gmt,766_gmt
17594931,2011-11-25T17:35:43,-75.041,-38.023,15.0,5.01,mw,184.0,52.0,-60.0,321.0,47.0,-122.0,42.58050601034833,73.27100572452906,46.61759102991393,239.76068144905383,6.785648753951028,336.99367305678214,-3.51,0.14,3.38,1.56,0.79,-1.15,gem,766_gem
C201111251735A,2011-11-25T17:35:44,-75.59,-37.77,30.0,5.0,mw,321.0,47.0,-122.0,184.0,52.0,-60.0,2.0,253.0,23.0,344.0,67.0,158.0,-3.51e+16,1360000000000000.0,3.38e+16,1.56e+16,7940000000000000.0,-1.15e+16,gcmt,766_gcmt
C201111251735A,2011-11-25T17:35:44,-75.59,-37.77,30.0,5.0,mw,321.0,47.0,-122.0,184.0,52.0,-60.0,2.0,253.0,23.0,344.0,67.0,158.0,-3.51e+16,1360000000000000.0,3.38e+16,1.56e+16,7940000000000000.0,-1.15e+16,gcmt,766_gcmtb
pde20111125173547180_39,2011-11-25T17:35:44,-75.59,-37.77,30.0,5.0,mwc,321.0,47.0,-122.0,184.0,52.0,-60.0,2.0,253.0,23.0,344.0,67.0,158.0,-3.51e+16,1400000000000000.0,3.38e+16,1.56e+16,7900000000000000.0,-1.15e+16,us,766_us
600018366,2011-12-07T22:23:07,-70.58,-27.97,25.0,5.6,mw,27.0,18.0,123.0,173.0,75.0,80.0,58.0,68.0,9.0,175.0,29.0,270.0,86000000000.0,2000000000.0,-88000000000.0,27000000000.000004,-143000000000.0,-18000000000.0,neic,767_neic
600018366,2011-12-07T22:23:09,-71.195,-27.898,20.0,6.08,mw,17.0,25.0,109.0,176.0,67.0,81.0,43.0312403536777,70.14414449778855,11.511176637652792,171.10390204829127,44.68546675316168,272.7245923409006,1.12,0.12,-1.24,0.16,-1.09,-0.13,gem,767_gem
C201112072223A,2011-12-07T22:23:14,-71.55,-28.03,22.8,6.1,mw,17.0,25.0,109.0,176.0,67.0,81.0,67.0,70.0,8.0,179.0,21.0,272.0,1.12e+18,1.16e+17,-1.24e+18,1.61e+17,-1.09e+18,-1.29e+17,gcmt,767_gcmt
C201112072223A,2011-12-07T22:23:14,-71.55,-28.03,22.8,6.1,mw,17.0,25.0,109.0,176.0,67.0,81.0,67.0,70.0,8.0,179.0,21.0,272.0,1.12e+18,1.16e+17,-1.24e+18,1.61e+17,-1.09e+18,-1.29e+17,gcmt,767_gcmtb
201112161202A,2011-12-16T12:02:00,-76.43,-46.0,14.0,5.4,mw,75.0,75.0,178.0,165.0,89.0,15.0,12.0,31.0,,,9.0,299.0,,,,,,,gmt,768_gmt
C201112161202A,2011-12-16T12:02:57,-76.43,-46.0,14.3,5.5,mw,75.0,75.0,178.0,165.0,89.0,15.0,11.0,31.0,75.0,171.0,9.0,299.0,-5000000000000000.0,8.68e+16,-8.18e+16,1.85e+16,-4.08e+16,-1.44e+17,gcmt,768_gcmt
pde20111216120256980_10,2011-12-16T12:02:57,-76.43,-46.0,14.3,5.4,mwc,75.0,75.0,178.0,165.0,89.0,15.0,11.0,31.0,75.0,171.0,9.0,299.0,-5000000000000000.0,8.7e+16,-8.2e+16,1.9e+16,-4.1e+16,-1.44e+17,us,768_us
C201112161202A,2011-12-16T12:02:57,-76.43,-46.0,14.3,5.5,mw,75.0,75.0,178.0,165.0,89.0,15.0,11.0,31.0,75.0,171.0,9.0,299.0,-5000000000000000.0,8.68e+16,-8.18e+16,1.85e+16,-4.08e+16,-1.44e+17,gcmt,768_gcmtb
