#,year,month,day,hour,minute,seconds,longitude,latitude,depth,rms,magnitude,magnitude_type
99786,2017,12,4,23,39,7.86,-72.211583,-30.403248,13.7211,0.48,3.4,l 
99787,2017,12,5,0,27,35.87,-69.072073,-20.748718,105.9848,0.19,3.3,l 
99788,2017,12,5,3,31,29.78,-68.915105,-20.966801,107.7843,0.15,3.1,l 
99789,2017,12,5,4,25,33.0,-71.474495,-31.06064,50.7266,0.22,3.2,l 
99790,2017,12,5,6,21,52.99,-68.741414,-21.424708,119.4949,0.19,3.5,l 
99791,2017,12,5,10,34,42.12,-69.750191,-18.611745,91.7175,0.14,3.1,l 
99792,2017,12,5,11,30,21.26,-72.46707,-39.641267,84.0979,0.48,3.8,l 
99793,2017,12,5,12,47,14.46,-74.737683,-40.340471,3.1799,0.72,3.4,l 
99794,2017,12,5,14,26,13.38,-67.526183,-24.151601,207.5275,0.39,3.3,l 
99795,2017,12,5,15,11,30.87,-69.143882,-20.709994,88.4462,0.2,2.5,l 
99796,2017,12,5,17,0,37.43,-72.15664,-33.233091,20.0478,0.46,4.4,ww
99797,2017,12,5,17,34,29.18,-72.100124,-33.015232,19.0281,0.28,3.0,l 
99798,2017,12,5,18,31,59.66,-69.008927,-20.431863,102.4531,0.21,3.5,l 
99799,2017,12,5,18,52,47.53,-68.521923,-21.014405,121.9817,0.18,3.0,l 
99800,2017,12,5,18,56,16.45,-71.846225,-32.788056,24.4782,0.37,2.9,l 
99801,2017,12,5,19,3,59.74,-70.307782,-21.729868,30.819,0.15,2.9,l 
99802,2017,12,5,20,31,59.46,-68.682338,-22.06879,116.9243,0.31,3.0,l 
99803,2017,12,5,22,36,17.48,-71.410505,-30.908241,56.9076,0.12,2.4,l 
99804,2017,12,6,1,55,3.83,-72.043115,-30.608134,15.7993,0.83,3.0,l 
99805,2017,12,6,3,12,5.95,-71.438632,-32.531391,31.6786,0.3,2.5,l 
99806,2017,12,6,6,26,55.79,-67.98529,-20.737245,168.2606,0.19,4.1,l 
99807,2017,12,6,6,33,26.32,-71.554904,-32.005024,29.9611,0.66,4.3,l 
99808,2017,12,6,8,3,28.77,-66.894027,-23.285659,161.9616,0.31,,xx
99809,2017,12,6,8,30,36.77,-74.723107,-37.484821,33.6068,0.29,4.9,ww
99810,2017,12,6,8,50,15.57,-69.541132,-20.108452,78.8852,0.25,2.8,l 
99811,2017,12,6,12,0,50.04,-70.386089,-28.634026,88.3133,0.18,3.1,l 
99812,2017,12,6,12,29,3.33,-71.81324,-32.123493,23.4113,0.33,4.4,ww
99813,2017,12,6,14,7,35.22,-71.822863,-32.148901,20.5923,0.45,3.5,l 
99814,2017,12,6,15,41,8.24,-70.237944,-31.688638,119.312,0.32,3.7,l 
99815,2017,12,6,16,16,25.19,-68.45644,-21.558789,127.2784,0.26,3.0,l 
99816,2017,12,6,20,13,43.42,-68.922974,-21.080633,107.5303,0.29,2.8,l 
99817,2017,12,6,20,46,31.41,-71.414323,-32.186069,45.344,0.33,4.7,ww
99818,2017,12,6,22,9,8.35,-71.019848,-28.006096,44.35,0.33,3.1,l 
99819,2017,12,6,22,26,48.25,-68.844485,-22.928696,93.5227,0.14,2.9,l 
99820,2017,12,7,1,26,29.74,-67.981006,-21.231288,168.3565,0.2,4.2,l 
99821,2017,12,7,1,42,38.12,-67.455081,-24.080899,196.6966,0.22,3.7,l 
99822,2017,12,7,3,34,59.52,-67.350896,-24.223944,168.4874,0.13,3.0,l 
99823,2017,12,7,4,3,37.89,-71.543425,-29.998559,43.2733,0.47,2.6,l 
99824,2017,12,7,5,13,0.39,-67.4256,-24.061651,196.0367,0.32,3.7,l 
99825,2017,12,7,5,22,35.94,-72.196186,-33.222857,18.3968,0.3,3.0,l 
99826,2017,12,7,6,19,40.73,-68.417417,-21.397522,119.5602,0.3,3.3,l 
99827,2017,12,7,6,46,42.46,-68.98988,-20.959719,104.2784,0.12,2.7,l 
99828,2017,12,7,6,53,59.46,-66.928628,-23.920879,203.7676,0.18,3.4,l 
99829,2017,12,7,7,6,46.74,-71.756399,-32.302172,30.7271,0.41,3.0,l 
99830,2017,12,7,7,26,39.97,-69.719822,-18.212452,126.6761,0.16,3.3,l 
99831,2017,12,7,7,45,18.86,-68.440443,-21.728883,122.293,0.27,2.9,l 
99832,2017,12,7,8,11,30.99,-71.671861,-33.513315,41.2692,0.22,3.4,l 
99833,2017,12,7,9,30,5.57,-68.967964,-21.130351,110.0323,0.17,3.0,l 
99834,2017,12,7,9,31,28.88,-68.80884,-21.285168,117.4113,0.19,3.0,l 
99835,2017,12,7,10,6,45.13,-72.109548,-33.495682,21.684,0.47,3.6,l 
99836,2017,12,7,11,6,19.15,-71.713379,-32.336153,0.6942,0.44,3.1,l 
99837,2017,12,7,11,31,46.78,-71.78753,-32.287749,11.7828,0.48,3.7,l 
99838,2017,12,7,11,40,25.32,-71.833616,-32.309455,22.3846,0.27,3.8,l 
99839,2017,12,7,11,44,42.87,-71.7476,-32.317201,9.5361,0.54,2.6,l 
99840,2017,12,7,12,17,22.51,-66.964112,-23.328912,223.0414,0.2,3.4,l 
99841,2017,12,7,12,20,25.7,-71.761635,-32.285481,6.2507,0.39,2.9,l 
99842,2017,12,7,12,45,31.39,-69.212122,-20.787764,93.859,0.18,2.7,l 
99843,2017,12,7,14,10,54.9,-68.758785,-21.133106,106.995,0.27,3.1,l 
99844,2017,12,7,15,11,41.1,-70.399998,-20.083096,33.9462,0.23,3.3,l 
99845,2017,12,7,15,22,56.9,-70.139473,-18.91007,83.83,0.27,2.8,l 
99846,2017,12,7,18,0,37.72,-70.198456,-18.843806,55.3197,0.2,2.6,l 
99847,2017,12,7,18,4,49.62,-69.044536,-20.760323,103.7111,0.16,3.2,l 
99848,2017,12,7,18,14,36.67,-72.130878,-32.922138,19.6302,0.29,3.0,l 
99849,2017,12,7,19,24,39.08,-71.734148,-30.919182,26.8493,0.36,2.9,l 
99850,2017,12,7,19,31,28.89,-66.898218,-23.084857,238.0798,0.25,4.7,ww
99851,2017,12,7,20,12,41.53,-67.452539,-24.177819,189.4299,0.25,4.2,l 
99852,2017,12,7,21,3,44.64,-70.068118,-27.282608,92.7204,0.12,3.3,l 
99853,2017,12,7,21,39,45.57,-71.133203,-35.150123,99.1979,0.16,2.9,l 
99854,2017,12,7,23,18,12.91,-68.60931,-23.023315,96.464,0.29,3.0,l 
99855,2017,12,8,0,35,23.67,-69.550789,-18.021829,126.5675,0.24,3.0,l 
99856,2017,12,8,1,36,3.39,-67.330379,-21.312502,181.1868,0.28,2.9,l 
99857,2017,12,8,3,17,34.6,-68.621733,-22.09791,115.3203,0.31,2.4,l 
99858,2017,12,8,3,36,5.76,-71.692843,-30.621663,29.7244,0.4,2.7,l 
99859,2017,12,8,4,31,35.49,-71.743128,-30.703853,30.605,0.26,2.7,l 
99860,2017,12,8,5,4,4.57,-70.37843,-28.939522,96.7506,0.21,2.7,l 
99861,2017,12,8,5,6,18.81,-66.90637,-22.83327,235.1201,0.31,4.1,l 
99862,2017,12,8,6,7,46.58,-72.031074,-29.908836,5.8531,0.3,4.0,l 
99863,2017,12,8,7,23,53.25,-69.096159,-23.109775,84.5514,0.3,2.7,l 
99864,2017,12,8,9,28,44.98,-72.559761,-40.350856,78.2831,0.48,4.0,l 
99865,2017,12,8,10,27,46.3,-67.284132,-23.874598,194.3169,0.25,2.6,l 
99866,2017,12,8,13,50,22.51,-72.07867,-29.921288,18.8625,0.3,4.0,l 
99867,2017,12,8,14,17,7.75,-68.394231,-21.676782,118.324,0.32,3.1,l 
99868,2017,12,8,16,22,48.14,-67.087018,-23.153542,235.3773,0.23,4.4,l 
99869,2017,12,8,19,42,44.95,-67.437124,-24.208629,197.7795,0.11,3.5,l 
99870,2017,12,8,19,52,52.75,-71.609849,-30.849476,33.016,0.76,3.4,l 
99871,2017,12,8,21,7,13.07,-71.480898,-31.584767,71.7161,0.37,3.1,l 
99872,2017,12,9,0,24,30.13,-71.612883,-31.623172,60.2493,0.23,2.9,l 
99873,2017,12,9,2,15,57.56,-71.386749,-32.530737,53.9768,0.44,3.5,l 
99874,2017,12,9,2,21,37.55,-67.103835,-23.981878,228.6165,0.26,4.8,ww
99875,2017,12,9,2,28,24.13,-69.835005,-21.51063,22.247,0.21,2.7,l 
99876,2017,12,9,4,20,4.6,-67.514168,-24.232082,196.4946,0.32,2.8,l 
99877,2017,12,9,6,23,2.03,-69.226066,-20.799846,104.7434,0.17,2.4,l 
99878,2017,12,9,9,19,58.83,-69.536015,-27.422597,106.5454,0.14,2.5,l 
99879,2017,12,9,9,55,49.78,-69.096573,-23.510299,82.8238,0.29,2.7,l 
99880,2017,12,9,12,21,15.1,-68.923099,-22.726331,88.8211,0.19,2.6,l 
99881,2017,12,9,16,36,55.39,-68.236606,-21.40027,128.5212,0.18,3.3,l 
99882,2017,12,9,20,15,32.85,-70.174562,-21.781561,37.8772,0.2,3.3,l 
99883,2017,12,10,0,18,6.68,-71.602209,-30.628648,34.6581,0.45,3.7,l 
99884,2017,12,10,1,28,49.21,-67.268092,-24.115274,203.7687,0.19,4.3,l 
99885,2017,12,10,1,40,2.66,-67.020586,-21.553197,214.1542,0.29,3.4,l 
99886,2017,12,10,2,9,30.34,-72.912794,-36.064942,44.8905,0.51,4.6,ww
99887,2017,12,10,2,28,19.93,-70.210806,-31.02184,126.1447,0.28,2.7,l 
99888,2017,12,10,4,52,6.14,-67.076593,-24.24103,178.8904,0.33,2.5,l 
99889,2017,12,10,7,36,7.29,-71.774068,-32.249651,17.7491,0.26,2.6,l 
99890,2017,12,10,10,59,24.51,-69.137246,-19.693454,98.6171,0.18,2.9,l 
99891,2017,12,10,11,7,4.34,-70.089889,-33.411957,5.3351,0.23,2.6,l 
99892,2017,12,10,11,27,20.01,-69.259125,-28.642536,110.2582,0.16,2.6,l 
99893,2017,12,10,11,41,2.46,-69.480982,-31.531206,163.9387,0.41,3.8,l 
99894,2017,12,10,11,47,29.04,-69.171386,-20.023829,92.9969,0.31,3.6,l 
99895,2017,12,10,12,4,42.36,-72.224022,-39.538924,98.3713,0.28,3.6,l 
99896,2017,12,10,12,33,25.53,-72.31407,-33.410826,12.4215,0.31,2.6,l 
99897,2017,12,10,13,52,51.85,-68.723573,-21.642241,110.6786,0.27,3.9,l 
99898,2017,12,10,14,12,55.75,-68.850574,-22.743773,94.1253,0.3,4.1,l 
99899,2017,12,10,14,41,36.23,-72.335025,-33.403613,16.411,0.48,3.2,l 
99900,2017,12,10,14,45,8.52,-72.352013,-34.281911,23.4219,0.47,2.7,l 
99901,2017,12,10,19,28,18.1,-69.675587,-20.499321,55.8164,0.27,3.0,l 
99902,2017,12,10,23,56,48.02,-70.648594,-29.154248,74.5809,0.38,3.3,l 
99903,2017,12,11,0,22,0.61,-70.095819,-19.176746,45.2991,0.56,4.4,l 
99904,2017,12,11,0,39,11.03,-71.372873,-30.946126,55.427,0.28,3.3,l 
99905,2017,12,11,0,55,48.3,-71.840084,-30.754888,17.1354,0.17,2.4,l 
99906,2017,12,11,2,44,48.28,-71.333804,-29.934576,7.7337,0.75,,xx
99907,2017,12,11,3,38,58.92,-69.331893,-19.382736,98.7919,0.15,2.9,l 
99908,2017,12,11,4,13,31.97,-72.487754,-30.026048,17.8204,0.39,2.5,l 
99909,2017,12,11,4,59,42.29,-69.254318,-19.820753,91.0693,0.2,2.8,l 
99910,2017,12,11,5,45,40.21,-70.779176,-18.141632,30.634,0.23,3.4,l 
99911,2017,12,11,6,32,2.27,-67.932656,-20.585979,166.6845,0.21,3.0,l 
99912,2017,12,11,8,14,42.78,-68.937155,-21.150212,106.7238,0.16,2.6,l 
99913,2017,12,11,9,24,26.1,-71.505871,-35.46764,86.8081,0.22,2.6,l 
99914,2017,12,11,10,9,33.07,-69.265559,-18.540765,116.3177,0.16,3.2,l 
99915,2017,12,11,10,22,23.27,-69.477339,-28.941928,110.889,0.13,2.5,l 
99916,2017,12,11,16,29,48.51,-70.24418,-27.580345,86.0804,0.17,3.5,l 
99917,2017,12,11,16,52,11.06,-71.600578,-30.455209,6.6067,0.28,2.5,l 
99918,2017,12,11,16,57,17.46,-68.509577,-21.820886,125.4394,0.19,2.7,l 
99919,2017,12,11,17,30,24.86,-71.742058,-34.810378,46.7528,0.23,2.5,l 
99920,2017,12,11,18,8,31.71,-71.563212,-30.465668,0.7482,0.29,2.7,l 
99921,2017,12,11,19,0,57.13,-71.114957,-19.675489,27.4709,0.28,5.4,ww
99922,2017,12,11,19,17,59.3,-70.231576,-33.739141,119.1304,0.3,3.9,l 
99923,2017,12,11,19,33,57.59,-71.121845,-19.705349,17.2652,0.3,3.2,l 
99924,2017,12,11,19,40,26.91,-71.093089,-19.693563,29.3496,0.24,3.9,l 
99925,2017,12,11,21,57,2.52,-71.789838,-30.634734,31.6815,0.29,2.8,l 
99926,2017,12,11,22,13,37.49,-71.124326,-19.664731,23.2854,0.32,3.7,l 
99927,2017,12,11,23,45,6.6,-71.127053,-19.702203,25.1964,0.37,2.5,l 
99928,2017,12,11,23,55,22.16,-69.145146,-19.473547,107.1444,0.16,2.5,l 
99929,2017,12,12,2,49,35.03,-72.089057,-33.004422,20.3734,0.38,2.6,l 
99930,2017,12,12,3,40,0.78,-71.436023,-31.815959,45.4303,0.3,2.7,l 
99931,2017,12,12,4,40,43.79,-71.110276,-19.692641,32.5147,0.42,2.5,l 
99932,2017,12,12,7,22,42.61,-71.099406,-19.701319,24.9701,0.18,2.6,l 
99933,2017,12,12,7,30,13.71,-71.764191,-30.169675,5.4405,0.34,2.5,l 
99934,2017,12,12,7,42,23.07,-70.165867,-31.623065,99.2033,0.62,4.2,l 
99935,2017,12,12,11,59,40.96,-68.852153,-20.609859,117.1405,0.17,2.9,l 
99936,2017,12,12,12,43,35.69,-68.903661,-23.052354,88.585,0.26,3.7,l 
99937,2017,12,12,12,45,39.44,-69.165113,-20.122635,95.4341,0.22,4.0,l 
99938,2017,12,12,13,28,31.57,-73.098643,-32.846361,13.5983,0.31,2.7,l 
99939,2017,12,12,14,31,31.87,-71.037904,-19.702658,19.9066,0.28,2.5,l 
99940,2017,12,12,15,18,4.9,-70.787167,-32.034339,83.6517,0.38,2.6,l 
99941,2017,12,12,17,39,51.63,-68.361189,-21.529573,133.6143,0.18,3.2,l 
99942,2017,12,12,18,22,48.55,-72.081312,-29.807811,14.2521,0.36,2.7,l 
99943,2017,12,12,20,18,19.66,-71.491467,-33.770287,51.7376,0.25,2.6,l 
99944,2017,12,12,23,7,46.78,-71.677286,-30.683159,26.6876,0.32,3.0,l 
99945,2017,12,13,0,32,7.07,-68.504561,-21.27383,114.3216,0.12,2.4,l 
99946,2017,12,13,3,32,28.06,-72.144324,-30.643574,43.2492,0.76,3.6,l 
99947,2017,12,13,3,53,36.4,-70.180153,-35.151923,148.5434,0.23,2.9,l 
99948,2017,12,13,4,13,59.63,-71.119107,-19.722254,20.9775,0.23,2.3,l 
99949,2017,12,13,7,39,29.42,-74.367368,-43.113318,29.1696,0.08,2.8,l 
99950,2017,12,13,8,7,59.62,-68.552081,-21.207485,125.2413,0.17,3.3,l 
99951,2017,12,13,10,39,49.66,-69.188161,-19.685254,99.9405,0.14,3.0,l 
99952,2017,12,13,11,45,48.06,-68.711337,-21.221403,116.2202,0.21,2.8,l 
99953,2017,12,13,13,4,25.89,-71.435747,-30.732375,38.9267,0.47,2.5,l 
99954,2017,12,13,14,12,57.02,-69.798333,-20.440037,58.0002,0.2,2.6,l 
99955,2017,12,13,14,15,58.41,-70.99916,-26.935223,32.9101,0.12,2.7,l 
99956,2017,12,13,15,20,57.07,-68.667106,-21.339344,114.9688,0.19,3.5,l 
99957,2017,12,13,16,22,27.41,-69.079518,-19.890206,116.0676,0.12,3.0,l 
99958,2017,12,13,18,17,42.21,-69.163786,-20.741632,107.6338,0.12,2.8,l 
99959,2017,12,13,18,36,15.97,-68.664719,-22.074063,110.0896,0.29,3.5,l 
99960,2017,12,13,19,46,45.66,-68.516491,-30.8305,-1.141,0.5,3.2,l 
99961,2017,12,13,21,21,20.28,-69.737002,-18.206637,101.6833,0.16,2.6,l 
99962,2017,12,13,22,58,5.71,-68.566687,-21.552037,125.3435,0.2,3.1,l 
99963,2017,12,14,1,44,41.31,-71.038868,-29.401044,52.1492,0.28,2.9,l 
99964,2017,12,14,3,55,45.15,-72.156395,-30.590165,14.9074,0.3,3.1,l 
99965,2017,12,14,4,57,56.88,-69.035165,-21.416767,99.7035,0.21,3.2,l 
99966,2017,12,14,6,9,23.02,-71.580959,-30.668168,22.0684,0.81,2.7,l 
99967,2017,12,14,8,1,47.31,-67.737487,-22.221815,182.4278,0.21,2.9,l 
99968,2017,12,14,9,38,32.84,-72.025436,-35.002049,38.1972,0.5,2.6,l 
99969,2017,12,14,10,36,20.94,-69.724219,-21.194248,12.333,0.24,2.0,l 
99970,2017,12,14,13,18,3.11,-69.01056,-21.06049,105.7416,0.11,2.6,l 
99971,2017,12,14,14,13,40.27,-68.467133,-21.403962,119.6013,0.22,3.5,l 
99972,2017,12,14,15,34,38.22,-66.882444,-23.073315,244.4109,0.31,3.1,l 
99973,2017,12,14,18,10,34.22,-70.25659,-19.84548,8.291,0.24,4.7,ww
99974,2017,12,14,20,9,43.22,-69.32989,-18.580924,118.6382,0.17,4.0,l 
99975,2017,12,15,0,49,17.21,-71.357657,-30.614831,47.7301,0.18,2.6,l 
99976,2017,12,15,1,25,57.11,-69.162764,-20.668386,87.2963,0.08,2.8,l 
99977,2017,12,15,3,26,29.37,-71.513245,-27.920084,23.9255,0.14,3.3,l 
99978,2017,12,15,3,34,59.3,-70.929509,-28.560948,48.0969,0.32,3.5,l 
99979,2017,12,15,4,7,47.88,-67.351199,-24.089433,209.9517,0.2,3.6,l 
99980,2017,12,15,4,10,0.58,-68.509071,-22.18851,115.6514,0.21,2.5,l 
99981,2017,12,15,4,24,32.56,-72.236578,-35.14028,45.5913,0.35,3.5,l 
99982,2017,12,15,5,52,43.52,-75.407743,-42.770499,59.5331,0.28,2.9,l 
99983,2017,12,15,7,16,27.64,-67.372889,-24.010184,209.3191,0.38,3.3,l 
99984,2017,12,15,7,26,31.76,-68.599682,-21.118926,126.8291,0.15,3.4,l 
99985,2017,12,15,9,1,19.11,-72.533412,-39.083221,65.3606,0.21,3.2,l 
99986,2017,12,15,11,25,11.2,-71.118211,-31.863145,70.0908,0.31,2.9,l 
99987,2017,12,15,12,26,11.95,-71.983059,-33.001631,22.3913,0.33,2.7,l 
99988,2017,12,15,13,55,49.43,-69.968512,-21.125324,48.8846,0.27,2.4,l 
99989,2017,12,15,14,14,10.21,-70.112272,-18.019894,89.3651,0.23,4.5,ww
99990,2017,12,15,14,46,57.38,-68.644455,-21.941058,115.941,0.18,2.5,l 
99991,2017,12,15,16,27,38.61,-67.308463,-23.99025,219.4232,0.36,3.5,l 
99992,2017,12,15,17,56,50.87,-69.130907,-18.516407,-3.7664,0.28,2.5,l 
99993,2017,12,15,20,41,10.45,-69.930193,-24.333364,58.505,0.34,3.4,l 
99994,2017,12,15,20,50,7.93,-70.998826,-19.790925,33.2538,0.13,2.8,l 
99995,2017,12,15,21,38,55.73,-69.753455,-33.107473,118.2849,0.18,2.9,l 
99996,2017,12,15,23,48,43.38,-68.466973,-22.133482,118.0804,0.36,3.8,l 
99997,2017,12,16,1,2,2.57,-71.690388,-32.019969,13.627,0.48,2.9,l 
99998,2017,12,16,1,27,18.49,-67.991825,-21.092242,150.7111,0.24,2.9,l 
99999,2017,12,16,1,54,50.36,-67.921225,-23.878693,132.2358,0.29,3.3,l 
100000,2017,12,16,4,21,49.8,-70.503666,-33.652849,95.4951,0.22,3.0,l 
100001,2017,12,16,4,50,16.11,-71.771585,-32.721117,16.061,0.2,2.9,l 
100002,2017,12,16,5,34,12.62,-69.990733,-19.216284,66.1948,0.25,3.6,l 
100003,2017,12,16,8,6,36.12,-71.72338,-30.76946,38.7263,0.28,3.2,l 
100004,2017,12,16,11,9,56.3,-71.731954,-31.129847,24.3909,0.52,3.4,l 
100005,2017,12,16,11,16,50.32,-71.598447,-30.671096,34.1917,0.79,4.4,l 
100006,2017,12,16,11,42,58.59,-68.600706,-22.03571,117.6684,0.13,2.9,l 
100007,2017,12,16,12,8,50.13,-67.594681,-22.222524,174.0201,0.28,2.6,l 
100008,2017,12,16,13,22,1.54,-71.455159,-31.528434,46.5758,0.5,3.5,l 
100009,2017,12,16,13,56,26.79,-71.455297,-31.431926,43.5457,0.43,3.1,l 
100010,2017,12,16,14,20,56.25,-69.501148,-23.362995,67.7347,0.51,2.7,l 
100011,2017,12,16,15,37,46.79,-69.097762,-20.839546,98.549,0.15,2.7,l 
100012,2017,12,16,16,6,25.3,-68.734471,-22.913764,108.7851,0.31,3.0,l 
100013,2017,12,16,17,47,26.42,-69.124523,-23.177095,79.2393,0.66,3.7,l 
100014,2017,12,16,18,57,0.93,-68.489478,-21.769037,119.1273,0.22,3.4,l 
100015,2017,12,16,19,13,28.05,-70.328968,-25.47449,24.9896,0.44,3.1,l 
100016,2017,12,16,19,53,45.16,-68.669402,-21.162444,117.477,0.27,3.5,l 
100017,2017,12,16,20,1,32.75,-71.477193,-31.734689,46.8905,0.53,2.7,l 
100018,2017,12,16,20,24,40.72,-72.214143,-34.991653,37.2654,0.5,3.0,l 
100019,2017,12,16,21,9,21.67,-68.981606,-20.813567,104.9705,0.17,3.0,l 
100020,2017,12,16,22,2,23.4,-73.226142,-36.564886,11.9435,0.57,2.9,l 
100021,2017,12,17,1,19,27.64,-69.182986,-20.271059,97.3317,0.38,4.3,ww
100022,2017,12,17,1,34,11.32,-70.998021,-33.135209,69.1696,0.14,2.7,l 
100023,2017,12,17,1,39,48.39,-69.868213,-20.378849,53.6198,0.25,2.8,l 
100024,2017,12,17,1,52,0.08,-67.560364,-21.901159,208.4122,0.21,3.2,l 
100025,2017,12,17,1,56,47.98,-67.586025,-22.381776,197.4724,0.25,3.7,l 
100026,2017,12,17,2,28,6.09,-67.380328,-24.182763,195.6489,0.25,4.8,ww
100027,2017,12,17,4,54,26.29,-74.292171,-42.707848,30.4895,0.34,3.6,l 
100028,2017,12,17,5,18,1.48,-71.449607,-30.807429,43.3508,0.15,2.8,l 
100029,2017,12,17,8,41,50.17,-69.56511,-24.337047,73.9483,0.31,3.9,l 
100030,2017,12,17,9,9,11.52,-66.470372,-23.14034,237.005,0.23,4.2,l 
100031,2017,12,17,10,35,55.1,-71.050108,-19.664104,22.368,0.25,3.1,l 
100032,2017,12,17,12,7,20.41,-68.40697,-21.617674,121.7348,0.16,2.7,l 
100033,2017,12,17,13,44,5.04,-68.623281,-21.79347,105.4698,0.3,2.8,l 
100034,2017,12,17,14,23,3.2,-69.15611,-20.55315,93.0063,0.12,2.6,l 
100035,2017,12,17,18,22,40.34,-69.60584,-28.561938,95.3025,0.32,4.1,l 
100036,2017,12,17,19,49,9.95,-71.449505,-18.316708,23.6571,0.31,3.9,l 
100037,2017,12,17,20,21,21.96,-68.995783,-20.758443,98.9731,0.25,3.2,l 
100038,2017,12,17,21,30,45.5,-68.015467,-23.487808,130.7645,0.21,3.1,l 
100039,2017,12,17,21,31,39.93,-71.826736,-31.191654,51.6551,0.27,3.0,l 
100040,2017,12,18,1,29,37.97,-68.659702,-21.952123,114.5118,0.17,2.8,l 
100041,2017,12,18,2,26,48.36,-68.816287,-22.855492,93.6274,0.22,3.1,l 
100042,2017,12,18,3,9,42.25,-70.83927,-28.203992,53.3216,0.13,3.2,l 
100043,2017,12,18,5,27,16.67,-71.561474,-30.350174,37.543,0.11,3.0,l 
100044,2017,12,18,5,31,44.33,-68.561909,-21.571748,125.8372,0.13,3.1,l 
100045,2017,12,18,5,59,14.3,-71.128343,-19.67233,18.8648,0.32,2.6,l 
100046,2017,12,18,6,21,41.75,-68.562349,-21.698824,113.782,0.22,2.7,l 
100047,2017,12,18,7,21,0.91,-71.440609,-37.156231,12.3641,0.5,3.3,l 
100048,2017,12,18,9,26,46.1,-69.68655,-21.683672,49.5055,0.17,2.5,l 
100049,2017,12,18,13,14,4.48,-67.341304,-23.862542,207.6171,0.4,4.0,l 
100050,2017,12,18,13,43,49.19,-70.064446,-26.487579,72.384,0.27,2.5,l 
100051,2017,12,18,14,29,10.18,-71.673538,-32.416239,21.5699,0.31,2.9,l 
100052,2017,12,18,14,38,3.06,-70.290897,-20.996013,1.9783,0.15,2.3,l 
100053,2017,12,18,15,22,5.19,-66.977078,-23.264675,215.3237,0.21,3.7,l 
100054,2017,12,18,15,47,40.88,-67.415938,-24.165725,199.2887,0.23,4.5,l 
100055,2017,12,18,15,58,1.07,-69.031007,-21.109849,108.4811,0.17,3.1,l 
100056,2017,12,18,16,11,24.38,-68.393895,-21.75785,121.9941,0.15,3.2,l 
100057,2017,12,18,18,25,18.54,-71.326234,-31.028512,61.438,0.27,3.8,l 
100058,2017,12,18,18,30,1.29,-69.094213,-20.072322,100.4407,0.15,3.1,l 
100059,2017,12,18,21,14,42.1,-71.326,-36.163582,105.8885,0.27,2.8,l 
100060,2017,12,18,23,27,19.56,-72.853639,-34.392103,30.2647,0.65,3.0,l 
100061,2017,12,18,23,52,35.67,-70.137039,-19.260463,50.6223,0.19,3.2,l 
100062,2017,12,19,0,19,51.62,-71.893803,-29.67281,25.5972,0.26,3.2,l 
100063,2017,12,19,4,36,28.23,-68.348568,-21.220677,135.2824,0.21,3.0,l 
100064,2017,12,19,6,26,41.83,-71.941503,-31.59212,20.6395,0.49,3.1,l 
100065,2017,12,19,7,54,52.35,-72.51489,-29.951948,30.4874,0.35,2.9,l 
100066,2017,12,19,13,12,57.3,-71.372562,-35.873975,98.0585,0.26,4.0,l 
100067,2017,12,19,13,14,37.41,-70.378652,-26.061986,47.5892,0.36,4.4,ww
100068,2017,12,19,13,25,13.21,-68.705003,-21.193022,116.1871,0.19,3.5,l 
100069,2017,12,19,14,5,11.08,-69.371786,-17.934597,154.05,0.1,4.1,l 
100070,2017,12,19,14,26,22.51,-71.706676,-32.007406,17.6376,0.31,2.5,l 
100071,2017,12,19,14,32,33.49,-68.475963,-21.77364,129.7687,0.15,3.5,l 
100072,2017,12,19,17,10,59.44,-69.588782,-18.536678,120.2127,0.23,3.6,l 
100073,2017,12,19,17,33,25.89,-69.412674,-19.145131,96.2237,0.12,2.5,l 
100074,2017,12,19,18,20,15.51,-67.369418,-24.188369,193.617,0.26,5.1,ww
100075,2017,12,19,18,30,24.08,-70.590767,-23.465498,55.4025,0.3,3.5,l 
100076,2017,12,19,19,59,30.75,-67.531557,-22.217394,172.968,0.31,3.4,l 
100077,2017,12,19,21,18,8.9,-71.61518,-30.456462,30.2879,0.31,2.6,l 
100078,2017,12,19,23,16,42.64,-69.009651,-21.136313,109.2226,0.17,3.2,l 
100079,2017,12,20,0,44,31.08,-74.067553,-36.950235,25.2165,0.24,3.6,l 
100080,2017,12,20,1,52,52.09,-71.049765,-31.971066,68.0832,0.37,2.6,l 
100081,2017,12,20,1,55,19.5,-68.836675,-21.233878,114.7047,0.15,3.3,l 
100082,2017,12,20,2,18,22.01,-68.559745,-21.682332,111.3945,0.21,2.9,l 
100083,2017,12,20,2,18,43.75,-72.727687,-42.411849,17.5624,0.19,2.8,l 
100084,2017,12,20,2,58,19.35,-68.932738,-20.559265,102.817,0.2,3.8,l 
100085,2017,12,20,3,16,47.95,-69.235034,-19.836103,98.012,0.28,3.0,l 
100086,2017,12,20,6,8,18.21,-71.733171,-32.484964,27.6507,0.26,4.4,ww
100087,2017,12,20,6,57,50.16,-68.764542,-21.404626,118.7425,0.2,2.7,l 
100088,2017,12,20,9,41,39.16,-68.518814,-21.730585,129.5781,0.21,2.7,l 
100089,2017,12,20,10,18,17.74,-71.760774,-31.455699,22.8707,0.53,2.5,l 
