id,time_iso,longitude,latitude,depth,mag,mag_type,lon_error,lat_error,depth_error,mag_error,strike1,dip1,rake1,strike2,dip2,rake2,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,dups,class,sub_depth
700038b8,2019-04-18T04:06:34,-72.0,-29.3688,50.5,5.6,mww,5.3,5.3,1.9,0.066,163.82,17.26,-100.01,354.29,73.01,-86.91,-1.9925e+17,1.127e+16,1.8797e+17,2.299e+16,-2.9047e+17,-3.621e+16,anss,gcmt:C201904180406A,slab_interface,14.5292234421
C201904211000A,2019-04-21T10:00:15,-71.86,-35.86,85.6,5.0,mw,0.03,0.02,3.5,,327.0,59.0,-154.0,223.0,68.0,-34.0,-1.85e+16,-2.5e+16,4.35e+16,1.65e+16,4140000000000000.0,6060000000000000.0,gcmt,,intra_slab,65.2553939819
70003lxa,2019-05-16T00:32:13,-69.2521,-31.4807,100.5,5.1,mww,4.9,4.9,3.2,0.052,34.2,42.77,-83.45,205.32,47.57,-96.02,-6.3608e+16,2.0308e+16,4.33e+16,-2490000000000000.0,7141000000000000.0,1.9713e+16,anss,gcmt:C201905160032A,slab_deep,100.117347717
70003mev,2019-05-17T05:27:28,-74.0327,-35.1547,11.5,5.2,mww,5.1,5.1,1.8,0.054,194.52,46.24,-110.97,43.51,47.59,-69.51,-7.2733e+16,1.6979e+16,5.5754e+16,-1.913e+16,8642000000000000.0,3.0976e+16,anss,gcmt:C201905170527A,outer_rise,
70003nha,2019-05-20T11:18:32,-70.2252,-31.4922,100.5,5.5,mww,5.8,5.8,1.8,0.068,280.05,75.27,-4.26,11.13,85.88,-165.23,-6.91e+16,1.224e+17,-5.33e+16,-1.783e+16,-5.604e+16,2.3491e+17,anss,gcmt:C201905201118A,slab_deep,91.4758911133
C201905242015A,2019-05-24T20:16:04,-66.6,-28.05,176.0,5.3,mw,0.01,0.01,1.1,,203.0,30.0,-30.0,320.0,75.0,-117.0,-4.41e+16,-2.65e+16,7.05e+16,5.95e+16,-5.44e+16,-1.61e+16,gcmt,,slab_deep,134.000930786
C201906051619A,2019-06-05T16:19:45,-70.15,-27.43,98.3,5.3,mw,0.01,0.01,1.0,,157.0,26.0,-138.0,28.0,73.0,-70.0,-6.42e+16,-1.93e+16,8.36e+16,-5.540000000000001e+16,-7.99e+16,4800000000000000.0,gcmt,,intra_slab,65.0322494507
600040ir,2019-06-13T22:50:10,-71.559,-30.4291,50.5,5.0,mww,4.0,4.0,4.6,0.06,0.31,40.26,98.43,169.32,50.26,82.92,3.5936e+16,-1783000000000000.0,-3.4153e+16,4247000000000000.0,-5837000000000000.0,2916000000000000.0,anss,gcmt:C201906132250A,slab_interface,32.4838371277
600040ja,2019-06-14T00:19:12,-72.1145,-30.0427,15.5,6.4,mww,4.1,4.1,1.6,0.035,1.83,15.97,89.77,182.07,74.03,90.07,2.6843e+18,-7.16e+16,-2.6127e+18,-1.552e+17,-4.2474e+18,-8.63e+16,anss,gcmt:C201906140019A,slab_interface,14.4896907806
600043h2,2019-06-20T01:23:26,-69.3978,-33.6533,140.5,5.4,mww,7.4,7.4,6.3,0.071,344.64,69.98,-165.58,249.61,76.47,-20.61,1500000000000000.0,-8.98e+16,8.83e+16,7.989e+16,-2.961e+16,1.2065e+17,anss,gcmt:C201906200123A,slab_deep,119.482192993
700046ge,2019-06-28T08:30:43,-71.1404,-29.3782,80.5,5.0,mww,6.0,6.0,3.8,0.069,312.86,77.2,12.13,220.14,78.18,166.91,4307000000000000.0,4.0188e+16,-4.4495e+16,-1.2664e+16,-1334000000000000.0,5195000000000000.0,anss,gcmt:C201906280830A,intra_slab,43.6148719788
60004yps,2019-08-01T18:28:07,-72.3015,-34.2433,23.5,6.8,mww,5.1,5.1,1.8,0.045,17.18,13.43,101.72,185.14,76.85,87.22,7.446e+18,-2.35e+17,-7.211e+18,-1.16e+18,-1.499e+19,-1.437e+18,anss,gcmt:C201908011828A,slab_interface,22.1070346832
60004ys7,2019-08-01T20:01:28,-72.2477,-34.2695,23.5,5.6,mww,4.9,4.9,3.4,0.086,28.88,18.77,116.88,180.72,73.32,81.26,1.4289e+17,2.493e+16,-1.6782e+17,3680000000000000.0,-2.3598e+17,-4.582e+16,anss,gcmt:C201908012001A,slab_interface,23.3605365753
60004z17,2019-08-02T00:55:16,-72.198,-34.2794,23.5,5.4,mww,3.9,3.9,2.8,0.06,348.28,28.43,78.23,181.61,62.22,96.3,1.3501e+17,1.192e+16,-1.4694e+17,-9840000000000000.0,-9.602e+16,1.305e+16,anss,gcmt:C201908020055A,slab_interface,25.2581272125
C201908102336A,2019-08-10T23:36:47,-66.95,-28.08,185.9,5.0,mw,0.03,0.02,3.2,,116.0,25.0,-134.0,343.0,73.0,-72.0,-2.26e+16,9690000000000000.0,1.29e+16,5200000000000000.0,-3.18e+16,-1.51e+16,gcmt,,slab_deep,120.984855652
C201908151423A,2019-08-15T14:23:46,-72.11,-30.01,23.8,5.0,mw,0.03,0.03,1.1,,7.0,28.0,98.0,177.0,62.0,86.0,2.94e+16,-2560000000000000.0,-2.69e+16,2450000000000000.0,-1.9e+16,-1030000000000000.0,gcmt,,intra_slab,14.384513855
C201908240233A,2019-08-24T02:33:04,-71.5,-31.46,95.9,5.0,mw,0.03,0.02,4.4,,306.0,49.0,-167.0,207.0,81.0,-42.0,-9820000000000000.0,-2.1e+16,3.09e+16,9960000000000000.0,1.97e+16,-1.1e+16,gcmt,,intra_slab,37.4863586426
700057x3,2019-08-24T23:36:34,-74.4462,-43.2182,23.5,5.1,mww,4.8,4.8,3.1,0.069,34.79,24.44,108.71,194.38,66.93,81.71,3.922e+16,-2167000000000000.0,-3.7053e+16,-7650000000000000.0,-3.9192e+16,-1.886e+16,anss,gcmt:C201908242336A,slab_interface,21.938369751
70005c7g,2019-09-05T05:41:31,-73.7933,-36.1891,11.5,5.1,mww,5.3,5.3,1.6,0.071,22.49,19.27,101.6,190.22,71.13,85.98,3.5377e+16,882000000000000.0,-3.6259e+16,-7530000000000000.0,-4.7498e+16,-1.1372e+16,anss,gcmt:C201909050541A,slab_interface,14.5164766312
70005g9f,2019-09-14T05:15:31,-68.6295,-31.3971,90.5,5.0,mww,7.4,7.4,4.7,0.049,54.5,44.1,-78.83,219.12,46.94,-100.63,-4.3729e+16,2.3548e+16,2.0181e+16,-1954000000000000.0,5452000000000000.0,2.734e+16,anss,gcmt:C201909140515A,slab_deep,94.8994216919
60005m4u,2019-09-23T08:24:39,-73.827,-36.0464,11.5,5.3,mww,4.8,4.8,1.8,0.052,1.71,14.21,74.66,197.51,76.31,93.83,4.3288e+16,2606000000000000.0,-4.5893e+16,-2.7301e+16,-8.2499e+16,-9118000000000000.0,anss,gcmt:C201909230824A,slab_interface,12.820268631
C201909251943A,2019-09-25T19:43:27,-66.77,-27.94,175.5,5.3,mw,0.01,0.01,1.3,,194.0,46.0,-20.0,298.0,76.0,-134.0,-4.9e+16,-3.11e+16,8.01e+16,6.15e+16,-4.06e+16,-8.08e+16,gcmt,,slab_deep,129.97517395
70005lt4,2019-09-26T16:36:18,-72.02,-40.8003,130.5,6.1,mww,4.5,4.5,1.8,0.058,88.35,64.62,27.81,345.61,65.07,151.79,5.693e+17,-6.336e+17,6.44e+16,4.195e+17,5.732e+17,1.2148e+18,anss,gcmt:C201909261636A,slab_deep,110.735092163
70005lzd,2019-09-26T20:31:30,-71.2367,-29.8549,40.5,5.4,mww,4.9,4.9,5.6,0.048,1.58,36.8,87.15,185.13,53.25,92.13,1.6894e+17,1.148e+16,-1.8043e+17,-8140000000000000.0,-5.131e+16,-1.144e+16,anss,gcmt:C201909262031A,slab_interface,42.6119194031
70005nie,2019-09-29T15:57:53,-73.04,-35.5745,23.5,6.7,mww,3.0,3.0,1.8,0.04,16.21,15.14,104.02,181.71,75.32,86.25,6.476e+18,-4.41e+17,-6.035e+18,-8.4e+16,-1.1176e+19,-9.71e+17,anss,gcmt:C201909291557A,slab_interface,21.9942874908
70005nkr,2019-09-29T20:11:58,-73.0714,-35.3005,19.5,5.0,mww,4.9,4.9,3.1,0.127,3.74,31.22,-127.54,225.68,65.73,-69.73,-2.5149e+16,923000000000000.0,2.4227e+16,1.9287e+16,1.2727e+16,1.4451e+16,anss,,intra_slab,18.7022457123
600063ts,2019-10-28T03:55:06,-69.2265,-30.2734,30.5,5.0,mww,2.9,2.9,2.8,0.065,47.77,41.25,150.3,160.98,70.93,52.7,2.2862e+16,1.4639e+16,-3.7501e+16,1.7319e+16,-2.4622e+16,-1.3848e+16,anss,gcmt:C201910280355A,crustal_intraarc_shallow,
700062hv,2019-11-03T08:06:10,-72.2074,-30.7464,13.5,5.2,mww,4.5,4.5,1.8,0.06,349.99,12.68,81.03,179.18,77.48,92.01,2.8206e+16,642000000000000.0,-2.8848e+16,402000000000000.0,-6.115e+16,2744000000000000.0,anss,gcmt:C201911030806A,slab_interface,13.7555904388
700062je,2019-11-03T13:23:18,-67.7971,-29.258,120.5,5.6,mww,4.6,4.6,1.9,0.04,175.06,37.03,-43.53,302.24,65.5,-118.67,-2.1035e+17,1.689e+16,1.9346e+17,1.65e+17,-9.187e+16,-2.339e+17,anss,gcmt:C201911031323A,slab_deep,94.0616989136
70006345,2019-11-04T21:53:24,-71.7195,-31.7222,60.5,6.1,mww,4.7,4.7,1.8,0.057,202.45,38.78,112.27,354.74,54.57,73.06,1.4143e+18,-2.44e+16,-1.3899e+18,-3.303e+17,4.554e+17,-2.199e+17,anss,gcmt:C201911042153A,slab_interface,29.6297054291
60006c5a,2019-11-15T17:16:42,-72.1342,-33.991,19.5,5.2,mww,3.9,3.9,2.5,0.075,28.54,23.35,120.61,175.74,70.05,77.6,5.4285e+16,7675000000000000.0,-6.196e+16,9995000000000000.0,-6.7217e+16,-1.3885e+16,anss,gcmt:C201911151716A,forearc,23.3319301605
C201911192310A,2019-11-19T23:10:45,-66.98,-33.79,14.8,5.7,mw,0.01,0.01,0.3,,213.0,47.0,61.0,73.0,50.0,118.0,3.2e+17,-2.43e+17,-7.64e+16,6.61e+16,-5.14e+16,-2.91e+17,gcmt,,backarc,
70006bz9,2019-11-22T22:27:31,-69.7963,-32.6949,100.5,5.0,mww,4.8,4.8,3.3,0.086,344.67,27.28,-82.66,156.42,62.96,-93.77,-3.1806e+16,9277000000000000.0,2.2529e+16,-9667000000000000.0,1.7815e+16,-4703000000000000.0,anss,gcmt:C201911222227A,slab_deep,98.5318527222
70006yzw,2020-01-13T02:01:41,-71.0014,-40.5133,170.5,5.3,mww,6.3,6.3,4.1,0.063,273.42,27.91,-18.06,19.49,81.66,-116.73,-3.237e+16,4.718e+16,-1.481e+16,-5700000000000000.0,-9.16e+16,2.956e+16,anss,gcmt:C202001130201A,slab_deep,165.841934204
60007ibj,2020-01-28T18:16:44,-72.3317,-30.3604,11.5,5.5,mww,4.3,4.3,3.1,0.046,357.09,17.65,89.47,177.64,72.35,90.17,1.0896e+17,-250000000000000.0,-1.0871e+17,6160000000000000.0,-1.5379e+17,5000000000000000.0,anss,gcmt:C202001281816A,slab_interface,10.7414236069
70007s7z,2020-02-18T05:32:45,-73.2463,-35.5928,25.5,5.0,mww,4.7,4.7,1.7,0.056,17.1,14.52,96.9,189.98,75.59,88.22,1.9572e+16,2596000000000000.0,-2.2169e+16,-6607000000000000.0,-3.8542e+16,-5974000000000000.0,anss,gcmt:C202002180532A,slab_interface,18.6703968048
600089zt,2020-03-05T06:57:41,-67.6027,-28.4109,110.5,5.5,mww,5.7,5.7,3.9,0.04,167.4,40.75,-87.64,344.28,49.29,-92.04,-1.9199e+17,1.009e+16,1.819e+17,1.218e+16,-2.681e+16,-4.63e+16,anss,gcmt:C202003050657A,slab_deep,102.633758545
60008gzt,2020-03-17T08:12:03,-73.1419,-36.157,35.5,5.6,mww,3.4,3.4,2.9,0.043,102.72,31.49,69.74,306.12,60.65,101.98,2.1571e+17,-1.9502e+17,-2.069e+16,-9.659e+16,9.807e+16,1.0387e+17,anss,gcmt:C202003170812A,intra_slab,27.261800766
C202003231746A,2020-03-23T17:46:15,-79.39,-44.68,12.4,5.0,mw,0.03,0.02,0.9,,64.0,42.0,105.0,224.0,49.0,76.0,3.27e+16,-2.15e+16,-1.11e+16,340000000000000.0,-7260000000000000.0,-1.6200000000000002e+16,gcmt,,outer_rise,
C202003240652A,2020-03-24T06:52:22,-71.89,-30.5,35.7,5.0,mw,0.04,0.03,1.0,,6.0,35.0,99.0,176.0,56.0,84.0,4.2e+16,-7700000000000000.0,-3.43e+16,4620000000000000.0,-1.47e+16,-859999999999999.9,gcmt,,intra_slab,20.320558548
C202004010355A,2020-04-01T03:55:23,-76.77,-45.63,19.8,5.0,mw,0.05,0.05,1.2,,341.0,43.0,-87.0,157.0,47.0,-93.0,-4.62e+16,1.3e+16,3.32e+16,-2780000000000000.0,1430000000000000.0,-9190000000000000.0,gcmt,,outer_rise,
70008jxh,2020-04-01T04:09:22,-76.8826,-45.6909,11.5,5.2,mww,7.4,7.4,1.7,0.056,354.53,41.99,-71.8,150.67,50.54,-105.7,-9.1685e+16,1.1329e+16,8.0356e+16,-2.4921e+16,6292000000000000.0,-2.3511e+16,anss,gcmt:C202004010409A,outer_rise,
C202004010412A,2020-04-01T04:12:20,-77.02,-45.66,20.3,5.2,mw,0.04,0.04,1.5,,336.0,25.0,-109.0,176.0,66.0,-81.0,-5.59e+16,1e+16,4.58e+16,3340000000000000.0,4.69e+16,-1.1200000000000002e+16,gcmt,,outer_rise,
C202004141602A,2020-04-14T16:02:14,-70.33,-33.83,115.3,5.0,mw,0.03,0.02,2.6,,112.0,55.0,-136.0,353.0,55.0,-45.0,-2.65e+16,6390000000000000.0,2.01e+16,-1.6299999999999998e+16,-1.29e+16,-2.52e+16,gcmt,,slab_deep,90.2119903564
C202004141854A,2020-04-14T18:54:46,-79.9,-44.71,33.4,5.0,mw,0.04,0.02,1.5,,351.0,79.0,9.0,259.0,81.0,169.0,9510000000000000.0,9940000000000000.0,-1.95e+16,-7540000000000000.0,3870000000000000.0,-4.230000000000001e+16,gcmt,,outer_rise,
70008xkv,2020-04-16T15:13:08,-73.6474,-37.9853,19.5,5.1,mww,2.8,2.8,2.9,0.062,217.63,45.41,-78.76,21.83,45.7,-101.18,-4.7925e+16,1.1476e+16,3.6448e+16,5753000000000000.0,-3566000000000000.0,2.1159e+16,anss,gcmt:C202004161513A,forearc,25.0667304993
C202004250553A,2020-04-25T05:54:04,-71.02,-27.96,15.0,5.3,mw,0.03,0.02,0.0,,318.0,10.0,29.0,199.0,85.0,99.0,6100000000000000.0,2.6e+16,-3.21e+16,-2.88e+16,-9.52e+16,-3000000000000000.0,gcmt,,forearc,31.5492572784
70009p3k,2020-05-23T13:11:01,-69.6161,-33.6114,120.5,5.2,mww,7.3,7.3,4.1,0.051,3.02,58.23,-148.03,254.83,63.25,-36.14,-3.3551e+16,4434000000000000.0,2.9117e+16,4.2343e+16,-2.8005e+16,5.367e+16,anss,gcmt:C202005231310A,slab_deep,111.629104614
C202005291632A,2020-05-29T16:33:01,-68.96,-27.56,122.6,5.0,mw,0.03,0.02,3.7,,185.0,59.0,150.0,292.0,64.0,35.0,1.79e+16,4300000000000000.0,-2.22e+16,-1.39e+16,-5160000000000000.0,2.68e+16,gcmt,,slab_deep,89.5320129395
7000ab22,2020-06-25T11:55:05,-71.6175,-32.3266,40.5,5.2,mww,4.6,4.6,1.8,0.073,21.93,43.69,109.9,175.33,49.5,71.99,6.4184e+16,1.2973e+16,-7.7157e+16,1.1585e+16,-9186000000000000.0,-1.3584e+16,anss,gcmt:C202006251155A,slab_interface,34.0651092529
C202007021235A,2020-07-02T12:35:51,-72.34,-34.14,32.8,5.0,mw,0.03,0.02,0.8,,8.0,29.0,90.0,188.0,61.0,90.0,3.95e+16,-4820000000000000.0,-3.47e+16,-3350000000000000.0,-2.37e+16,-4320000000000000.0,gcmt,,intra_slab,19.9076862335
C202009010409A,2020-09-01T04:09:39,-71.41,-28.01,34.4,6.9,mw,0.0,0.0,0.2,,15.0,24.0,112.0,171.0,68.0,81.0,1.67e+19,7.5e+17,-1.75e+19,4.34e+18,-1.72e+19,-8.599999999999999e+17,gcmt,,slab_interface,19.2289295197
C202009010430A,2020-09-01T04:30:11,-71.37,-28.05,37.6,6.3,mw,0.01,0.01,0.5,,21.0,30.0,119.0,168.0,65.0,74.0,2.58e+18,1.33e+17,-2.71e+18,8.46e+17,-1.93e+18,-2.43e+17,gcmt,,slab_interface,20.9298458099
C202009010701A,2020-09-01T07:01:31,-71.65,-28.17,36.5,5.8,mw,0.02,0.02,0.8,,6.0,31.0,105.0,169.0,60.0,81.0,6.31e+17,-8.14e+16,-5.49e+17,1.3700000000000002e+17,-3.3e+17,1.17e+16,gcmt,,slab_interface,14.7174739838
C202009011031A,2020-09-01T10:31:58,-71.53,-27.94,23.1,5.7,mw,0.01,0.01,0.5,,7.0,24.0,104.0,172.0,67.0,84.0,2.81e+17,5900000000000000.0,-2.87e+17,5.25e+16,-2.62e+17,2900000000000000.0,gcmt,,slab_interface,15.4952306747
C202009011713A,2020-09-01T17:13:27,-71.61,-27.84,29.1,5.1,mw,0.02,0.02,1.0,,7.0,23.0,104.0,172.0,67.0,84.0,4.08e+16,-230000000000000.0,-4.05e+16,7800000000000000.0,-3.96e+16,190000000000000.0,gcmt,,intra_slab,13.9897994995
C202009012109A,2020-09-01T21:09:26,-71.46,-28.03,23.6,6.4,mw,0.0,0.0,0.2,,17.0,22.0,116.0,169.0,70.0,80.0,3.3e+18,3.98e+17,-3.7e+18,1.02e+18,-3.97e+18,-1.83e+17,gcmt,,slab_interface,18.3615932465
C202009020304A,2020-09-02T03:04:34,-71.68,-27.95,31.7,5.1,mw,0.03,0.02,1.0,,352.0,27.0,89.0,173.0,63.0,90.0,4.5e+16,-5370000000000000.0,-3.97e+16,3540000000000000.0,-3.06e+16,4520000000000000.0,gcmt,,intra_slab,12.7497644424
C202009050639A,2020-09-05T06:39:46,-71.73,-28.09,18.4,5.0,mw,0.02,0.02,1.1,,359.0,20.0,86.0,184.0,71.0,91.0,2.54e+16,-3690000000000000.0,-2.17e+16,-2330000000000000.0,-2.9e+16,-310000000000000.0,gcmt,,slab_interface,12.6725358963
7000biqb,2020-09-06T01:17:07,-71.5638,-30.3425,35.5,6.3,mww,5.0,5.0,1.8,0.042,6.49,32.02,103.92,170.19,59.03,81.44,3.0543e+18,5000000000000000.0,-3.0592e+18,5.474e+17,-1.5434e+18,8.33e+16,anss,gcmt:C202009060116A,slab_interface,32.0719261169
C202009170133A,2020-09-17T01:33:21,-71.37,-30.2,40.2,5.0,mw,0.03,0.03,1.2,,0.0,38.0,100.0,167.0,53.0,82.0,3.87e+16,1570000000000000.0,-4.03e+16,5540000000000000.0,-1.06e+16,4710000000000000.0,gcmt,,slab_interface,40.1032676697
7000c6lj,2020-10-28T04:52:32,-71.9494,-34.7813,60.5,5.5,mww,4.0,4.0,3.1,0.05,341.03,52.57,-132.48,217.46,54.15,-48.57,-1.4826e+17,-7.67e+16,2.2496e+17,6.744e+16,-5310000000000000.0,5.116e+16,anss,gcmt:C202010280452A,intra_slab,40.7410926819
7000c6u9,2020-10-28T14:53:17,-71.2496,-29.3285,50.5,5.8,mww,4.1,4.1,1.8,0.05,230.36,37.63,136.83,356.97,65.31,60.65,3.5563e+17,5.507e+16,-4.1071e+17,-1.0255e+17,3.0172e+17,-2.3441e+17,anss,gcmt:C202010281453A,intra_slab,38.6298027039
C202011030240A,2020-11-03T02:41:02,-79.46,-44.61,18.4,6.0,mw,0.01,0.0,0.3,,258.0,86.0,-179.0,168.0,89.0,-4.0,-7.9e+16,5.91e+17,-5.11e+17,3000000000000000.0,8.6e+16,-1.21e+18,gcmt,,outer_rise,
C202011031947A,2020-11-03T19:47:37,-79.91,-44.77,29.0,5.0,mw,0.03,0.02,1.2,,263.0,73.0,179.0,353.0,89.0,17.0,-6450000000000000.0,1.09e+16,-4440000000000000.0,-4670000000000000.0,9280000000000000.0,-3.11e+16,gcmt,,outer_rise,
6000cr45,2020-11-21T02:11:48,-71.6478,-30.9245,60.5,5.5,mww,5.4,5.4,1.6,0.052,356.47,39.13,101.09,162.29,51.73,81.11,2.3994e+17,-1.019e+16,-2.2975e+17,4.084e+16,-4.665e+16,4.24e+16,anss,gcmt:C202011210211A,slab_interface,29.8746948242
6000crcq,2020-11-22T00:55:03,-73.194,-34.6173,21.5,6.1,mww,4.6,4.6,1.8,0.034,174.71,60.01,163.37,273.2,75.65,31.06,1.434e+17,-4.26e+16,-1.007e+17,-1.0187e+18,-7.029e+17,1.4231e+18,anss,gcmt:C202011220054A,intra_slab,10.0779857635
C202012030237A,2020-12-03T02:37:29,-67.12,-31.92,138.3,5.2,mw,0.01,0.01,1.1,,235.0,53.0,28.0,128.0,68.0,140.0,4.34e+16,-9.2e+16,4.87e+16,1.98e+16,-3.4100000000000004e+16,6400000000000000.0,gcmt,,slab_deep,113.13469696
C202012080707A,2020-12-08T07:07:21,-71.48,-32.15,44.2,5.1,mw,0.02,0.02,1.1,,181.0,31.0,77.0,15.0,60.0,98.0,4.19e+16,-1340000000000000.0,-4.05e+16,9290000000000000.0,2.12e+16,-5400000000000000.0,gcmt,,intra_slab,38.0266876221
6000d3i9,2020-12-27T21:39:33,-74.6525,-39.4331,11.5,6.7,mww,5.8,5.8,1.7,0.048,354.89,43.07,-114.41,206.74,51.55,-68.88,-1.2417e+19,1.225e+18,1.1192e+19,4.63e+18,9.18e+17,1.839e+18,anss,gcmt:C202012272139A,intra_slab,10.9155836105
7000d0k5,2021-01-16T03:53:36,-71.5875,-30.9355,70.5,5.1,mww,4.2,4.2,3.0,0.059,32.71,20.28,-18.3,139.95,83.75,-109.33,-1.0818e+16,-1.0553e+16,2.1371e+16,-3.0938e+16,3.1984e+16,-217000000000000.0,anss,gcmt:C202101160353A,slab_interface,32.0359420776
7000d18q,2021-01-19T02:46:31,-68.8703,-31.8174,23.5,6.4,mww,2.9,2.9,3.6,0.055,226.96,57.09,174.66,319.87,85.52,33.02,5.964e+17,4.5685e+18,-5.1649e+18,-2.2109e+18,2.2255e+18,-5.427e+17,anss,gcmt:C202101190246A,backarc,
7000d2s4,2021-01-24T00:07:48,-70.0287,-33.3533,120.5,5.7,mww,5.3,5.3,3.4,0.093,99.42,20.8,175.13,193.97,88.27,69.27,3.591e+16,-1.0286e+17,6.695e+16,-9.825e+16,-4.6491e+17,-1.5822e+17,anss,gcmt:C202101240007A,slab_deep,94.4684295654
C202102111401A,2021-02-11T14:01:32,-71.96,-39.87,21.2,5.0,mw,0.02,0.01,1.4,,78.0,82.0,-7.0,169.0,83.0,-172.0,-3560000000000000.0,-1.39e+16,1.74e+16,-5370000000000000.0,4030000000000000.0,3.64e+16,gcmt,,crustal_intraarc_shallow,
C202102190654A,2021-02-19T06:54:32,-71.89,-29.57,31.9,5.0,mw,0.03,0.03,0.8,,156.0,43.0,70.0,3.0,51.0,108.0,4.269999999999999e+16,-220000000000000.0,-4.24e+16,9660000000000000.0,7980000000000000.0,8060000000000000.0,gcmt,,intra_slab,17.4373054504
7000dh39,2021-03-08T12:48:07,-69.7852,-32.204,130.5,5.2,mww,4.3,4.3,3.7,0.06,206.61,41.73,-82.41,16.49,48.72,-96.72,-8.3507e+16,1798000000000000.0,8.1709e+16,1911000000000000.0,-1.2609e+16,3.7122e+16,anss,gcmt:C202103081248A,slab_deep,98.9746780396
6000e2s5,2021-04-19T03:18:57,-72.413,-34.0729,17.5,5.1,mww,3.5,3.5,2.9,0.083,14.98,30.85,109.24,172.86,61.04,78.87,4.495e+16,-2144000000000000.0,-4.2806e+16,9141000000000000.0,-2.6238e+16,-3343000000000000.0,anss,gcmt:C202104190318A,slab_interface,17.9076499939
6000e2sp,2021-04-19T04:11:32,-72.3958,-33.9848,11.5,5.2,mww,3.4,3.4,3.1,0.069,2.57,10.62,102.55,169.81,79.64,87.67,3.0676e+16,4064000000000000.0,-3.474e+16,1.5699e+16,-8.4882e+16,3216000000000000.0,anss,gcmt:C202104190411A,slab_interface,17.4872264862
6000e2uw,2021-04-19T11:13:28,-72.2438,-34.1689,15.5,5.1,mww,4.0,4.0,1.7,0.071,26.15,23.49,125.24,168.55,71.0,75.92,3.7156e+16,-1446000000000000.0,-3.571e+16,1.528e+16,-4.2366e+16,-6532000000000000.0,anss,gcmt:C202104191113A,forearc,22.2854213715
C202104191305A,2021-04-19T13:05:31,-72.37,-34.05,23.3,5.0,mw,0.02,0.02,0.9,,340.0,27.0,74.0,178.0,64.0,98.0,3.51e+16,-3860000000000000.0,-3.12e+16,-2080000000000000.0,-2.64e+16,6220000000000000.0,gcmt,,intra_slab,18.9781341553
6000e3j6,2021-04-22T00:17:15,-72.4495,-34.0868,25.5,5.5,mww,3.5,3.5,1.7,0.058,7.7,25.34,95.8,181.29,64.8,87.26,1.4271e+17,8710000000000000.0,-1.5142e+17,570000000000000.0,-1.2186e+17,-1.216e+16,anss,gcmt:C202104220017A,slab_interface,17.3146095276
7000dydz,2021-04-29T02:17:24,-70.9266,-37.1883,120.5,5.6,mww,6.6,6.6,1.8,0.039,113.52,30.8,-158.54,4.87,79.2,-60.98,-1.1039e+17,-2.186e+16,1.3225e+17,-5.863e+16,-2.7254e+17,-1.5006e+17,anss,gcmt:C202104290217A,slab_deep,118.540809631
7000dzfk,2021-05-02T06:57:44,-71.5632,-30.137,40.5,5.8,mww,4.0,4.0,1.9,0.038,358.21,35.78,117.33,145.7,58.71,71.69,4.5527e+17,60000000000000.0,-4.5534e+17,2.0327e+17,-1.4968e+17,1.6887e+17,anss,gcmt:C202105020657A,slab_interface,31.1818408966
7000e9wd,2021-06-05T03:05:18,-74.0378,-34.8687,11.5,5.4,mww,5.4,5.4,2.7,0.043,17.81,24.24,-124.57,234.89,70.24,-75.66,-1.0279e+17,3.203e+16,7.076e+16,1.0888e+17,5.789e+16,5.71e+16,anss,gcmt:C202106050305A,outer_rise,
7000ec9v,2021-06-12T03:36:31,-71.8315,-33.7424,25.5,5.1,mww,3.9,3.9,3.0,0.08,174.64,45.25,72.06,19.34,47.5,107.26,4.7481e+16,5056000000000000.0,-5.2537e+16,9991000000000000.0,779000000000000.0,-7216000000000000.0,anss,gcmt:C202106120336A,slab_interface,29.7561683655
C202106221916A,2021-06-22T19:16:29,-71.14,-32.06,75.2,5.0,mw,0.03,0.03,2.3,,21.0,41.0,-81.0,190.0,49.0,-97.0,-3.31e+16,-1740000000000000.0,3.4900000000000004e+16,-1500000000000000.0,5400000000000000.0,1.1e+16,gcmt,,intra_slab,53.8453292847
7000eijq,2021-07-04T01:01:46,-71.8783,-28.4475,23.5,5.9,mww,3.6,3.6,1.7,0.06,21.66,22.06,107.83,182.52,69.05,82.93,5.9385e+17,-8.074e+16,-5.1312e+17,2.223e+16,-6.2476e+17,-1.1152e+17,anss,gcmt:C202107040101A,slab_interface,12.0883903503
7000eijt,2021-07-04T01:29:24,-71.7182,-28.5021,11.5,6.0,mww,3.0,3.0,1.8,0.063,28.61,11.65,115.24,182.91,79.48,84.98,4.68e+17,2600000000000000.0,-4.706e+17,-4.35e+16,-1.2358e+18,-1.396e+17,anss,gcmt:C202107040129A,slab_interface,16.0033531189
6000etaq,2021-07-08T20:38:32,-71.6109,-28.7449,13.5,5.4,mww,4.3,4.3,2.9,0.068,8.68,13.1,129.73,148.2,79.96,81.54,5.061e+16,5420000000000000.0,-5.603e+16,7.63e+16,-1.1586e+17,1.322e+16,anss,gcmt:C202107082038A,slab_interface,20.2941074371
