id,time_iso,longitude,latitude,depth,mag,mag_type,strike1,dip1,rake1,strike2,dip2,rake2,T_plunge,T_azimuth,N_plunge,N_azimuth,P_plunge,P_azimuth,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,class
pde20121011172209930_81,2012-10-11T17:22:10,-70.52,-32.97,120.0,5.5,mww,71.0,83.0,-2.0,161.0,88.0,-172.0,3.0,295.0,82.0,179.0,6.0,26.0,5000000000000000.0,-1.51e+17,1.46e+17,-2.1e+16,2.6e+16,1.93e+17,us,deep_subduction
pde20130619212911500_104,2013-06-19T21:29:14,-70.22,-32.76,115.4,5.3,mwb,190.0,45.0,-110.0,38.0,48.0,-71.0,2.0,114.0,14.0,205.0,76.0,19.0,-8.12e+16,2800000000000000.0,7.84e+16,-1.82e+16,3100000000000000.0,4.25e+16,us,deep_subduction
c000p4ng,2014-04-04T09:52:12,-70.74,-31.39,90.5,5.4,mww,74.0,89.0,-21.0,165.0,69.0,-179.0,14.0,121.0,69.0,252.0,15.0,28.0,2500000000000000.0,-7.01e+16,6.76e+16,-5.05e+16,-9500000000000000.0,1.14e+17,us,deep_subduction
20005hz4,2016-04-14T09:38:47,-70.54,-33.65,140.5,5.1,mww,244.0,65.0,98.0,45.0,26.0,72.0,68.0,170.0,8.0,61.0,20.0,328.0,3.758e+16,-3.002e+16,-7560000000000000.0,-3.385e+16,-1.478e+16,-2.779e+16,us,deep_subduction
1000776j,2016-11-13T01:01:57,-67.42,-28.12,130.5,5.3,mww,42.0,64.0,-59.0,169.0,39.0,-135.0,14.0,110.0,27.0,207.0,59.0,356.0,-7.531e+16,-1.993e+16,9.525e+16,-5.383e+16,-3.009e+16,3.624e+16,us,deep_subduction
100077ap,2016-11-13T14:01:00,-67.4806,-28.9231,120.0,5.7,mwr,112.48,55.98,-127.8,346.67,49.09,-47.77,4.0,228.0,31.0,136.0,59.0,325.0,-3.1581e+17,1.1969e+17,1.9612e+17,-2.3166e+17,-1.4761e+17,-1.7488e+17,us,deep_subduction
100077cs,2016-11-13T17:52:52,-68.1874,-31.9902,120.0,4.9,mwr,148.57,39.17,-132.93,18.76,62.46,-60.97,13.0,88.0,25.0,184.0,61.0,334.0,-1.7251e+16,-4040000000000000.0,2.1291e+16,-9273000000000000.0,-9558000000000000.0,-2988000000000000.0,us,deep_subduction
10007az5,2016-11-20T20:57:46,-68.53,-31.74,120.5,6.4,mww,210.0,54.0,-86.0,24.0,36.0,-94.0,9.0,298.0,3.0,28.0,80.0,136.0,-6.006e+18,2.416e+18,3.589e+18,1.138e+18,1.238e+18,7.47e+17,us,deep_subduction
20009p84,2017-06-23T10:00:51,-71.9676,-39.441,110.5,5.0,mww,292.87,41.8,106.35,91.38,50.24,75.87,78.0,303.0,11.0,101.0,4.0,191.0,3.0129e+16,-4.0729e+16,1.06e+16,6110000000000000.0,2350000000000000.0,1.1022e+16,us,deep_subduction
2000a34a,2017-08-01T06:13:56,-69.0131,-28.5471,100.5,5.6,mww,331.1,32.18,-83.7,143.67,58.03,-93.95,13.0,237.0,3.0,146.0,77.0,42.0,-2.2675e+17,5.316e+16,1.7359e+17,-7.599e+16,9.145e+16,-1.3379e+17,us,deep_subduction
