id,time_iso,longitude,latitude,depth,mag,mag_type,strike1,dip1,rake1,strike2,dip2,rake2,T_plunge,T_azimuth,N_plunge,N_azimuth,P_plunge,P_azimuth,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,class
B032600A,2000-03-26T03:32:36,-71.84,-32.68,36.8,5.2,mwc,330.0,30.0,55.0,189.0,66.0,108.0,64.0,129.0,16.0,1.0,19.0,266.0,,,,,,,us,subduction_intraslab
B110601A,2001-11-06T06:12:53,-71.15,-30.44,61.4,5.1,mwc,352.0,37.0,88.0,174.0,53.0,91.0,82.0,90.0,1.0,354.0,8.0,263.0,,,,,,,us,subduction_intraslab
pde20020401195932480_71,2002-04-01T19:59:32,-71.384,-29.67,71.0,6.4,mwc,20.0,80.0,-150.0,284.0,61.0,-12.0,25.799549663277283,328.94296194159807,59.95354620014325,182.2516875690717,14.332763140326906,66.03790461308438,,,,,,,us,subduction_intraslab
B062302A,2002-06-23T11:10:42,-71.17,-30.84,67.1,5.2,mwc,334.0,42.0,-113.0,184.0,52.0,-71.0,5.0,260.0,15.0,351.0,74.0,152.0,,,,,,,us,subduction_intraslab
B103102F,2002-10-31T20:36:54,-74.72,-40.1,33.0,5.1,mwc,244.0,43.0,-61.0,27.0,53.0,-114.0,5.0,134.0,19.0,43.0,70.0,239.0,,,,,,,us,subduction_intraslab
B022803A,2003-02-28T01:40:22,-73.18,-35.33,33.8,5.3,mwc,26.0,18.0,115.0,180.0,74.0,82.0,60.0,79.0,7.0,182.0,29.0,276.0,,,,,,,us,subduction_intraslab
B060203A,2003-06-02T02:52:11,-71.97,-32.95,33.0,5.5,mwc,9.0,25.0,92.0,187.0,65.0,89.0,70.0,94.0,1.0,187.0,20.0,277.0,,,,,,,us,subduction_intraslab
B061903D,2003-06-19T23:04:59,-71.54,-30.69,51.4,5.6,mwc,2.0,26.0,98.0,173.0,64.0,86.0,71.0,74.0,4.0,175.0,19.0,266.0,,,,,,,us,subduction_intraslab
B062003C,2003-06-20T04:23:28,-75.94,-45.57,33.0,5.3,mwc,172.0,36.0,-70.0,327.0,56.0,-104.0,10.0,67.0,12.0,335.0,74.0,197.0,,,,,,,us,subduction_intraslab
B111203C,2003-11-12T01:54:24,-74.87,-40.02,29.6,5.5,mwc,216.0,33.0,-83.0,27.0,57.0,-95.0,12.0,120.0,4.0,29.0,77.0,281.0,,,,,,,us,subduction_intraslab
B112603H,2003-11-26T10:57:52,-71.05,-29.82,63.1,5.1,mwc,162.0,19.0,-91.0,344.0,71.0,-90.0,26.0,73.0,0.0,164.0,64.0,254.0,,,,,,,us,subduction_intraslab
C011004D,2004-01-10T07:25:44,-71.66,-30.88,55.1,5.6,mwc,70.0,48.0,-144.0,314.0,64.0,-48.0,9.0,15.0,37.0,113.0,51.0,273.0,,,,,,,us,subduction_intraslab
C040304E,2004-04-03T09:57:13,-71.99,-29.99,34.5,5.5,mwc,320.0,33.0,50.0,185.0,65.0,113.0,62.0,131.0,21.0,355.0,17.0,258.0,,,,,,,us,subduction_intraslab
C090704F,2004-09-07T10:57:39,-72.42,-33.97,36.3,5.2,mwc,10.0,16.0,105.0,174.0,74.0,86.0,61.0,77.0,4.0,175.0,29.0,267.0,,,,,,,us,subduction_intraslab
C090804A,2004-09-08T08:16:01,-72.32,-33.99,31.9,5.1,mwc,359.0,23.0,98.0,170.0,67.0,86.0,68.0,73.0,3.0,171.0,22.0,262.0,,,,,,,us,subduction_intraslab
C200501241907A,2005-01-24T19:07:15,-71.71,-29.4,42.6,5.0,mwc,356.0,27.0,79.0,189.0,63.0,96.0,71.0,111.0,5.0,6.0,18.0,275.0,,,,,,,us,subduction_intraslab
C200503291638A,2005-03-29T16:38:20,-72.28,-33.71,34.0,5.3,mwc,6.0,17.0,100.0,175.0,73.0,87.0,62.0,80.0,3.0,176.0,28.0,267.0,,,,,,,us,subduction_intraslab
C200509111831A,2005-09-11T18:31:30,-73.55,-36.7,35.0,4.9,mwc,80.0,27.0,104.0,244.0,64.0,83.0,70.0,139.0,6.0,247.0,19.0,339.0,,,,,,,us,subduction_intraslab
C200512141052A,2005-12-14T10:52:08,-71.61,-31.05,57.2,5.3,mwc,266.0,24.0,-18.0,12.0,83.0,-113.0,34.0,122.0,23.0,15.0,47.0,258.0,,,,,,,us,subduction_intraslab
C200604151442A,2006-04-15T14:42:13,-71.75,-30.98,38.5,5.2,mwc,1.0,22.0,93.0,179.0,68.0,89.0,67.0,87.0,1.0,179.0,23.0,269.0,,,,,,,us,subduction_intraslab
C200604172035A,2006-04-17T20:35:00,-72.3,-34.53,31.4,4.9,mwc,1.0,32.0,106.0,162.0,59.0,80.0,74.0,46.0,9.0,167.0,14.0,259.0,,,,,,,us,subduction_intraslab
