id,time_iso,latitude,longitude,depth,mag,mag_type,strike1,dip1,rake1,strike2,dip2,rake2,T_plunge,T_azimuth,P_plunge,P_azimuth,N_plunge,N_azimuth,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,class
201511280544A,2015-11-28T05:44:00,-30.39,-72.26,12,5.6,mw,0,22,95,175,68,88,67,81,23,266,,,,,,,,,gmt,subduction_intraslab
201512081256A,2015-12-08T12:56:00,-30.92,-71.89,35,5.6,mw,354,24,91,173,66,89,69,82,21,263,,,,,,,,,gmt,subduction_intraslab
201512100009A,2015-12-10T00:09:00,-35.97,-73.45,19,5.5,mw,23,13,103,190,77,87,58,96,32,282,,,,,,,,,gmt,subduction_intraslab
201512191925A,2015-12-19T19:25:00,-30.7,-71.54,62,5.8,mw,359,32,99,168,58,84,76,62,13,262,,,,,,,,,gmt,subduction_intraslab
201512261758B,2015-12-26T17:58:00,-31.8,-72.33,30,5.2,mw,323,29,67,168,63,102,69,104,18,250,,,,,,,,,gmt,subduction_intraslab
201601071540A,2016-01-07T15:40:00,-41.65,-74.29,32,5.1,mw,13,24,98,184,66,86,69,87,21,277,,,,,,,,,gmt,subduction_intraslab
201601080112A,2016-01-08T01:12:00,-30.74,-71.94,33,5.7,mw,1,29,97,174,62,86,73,73,16,266,,,,,,,,,gmt,subduction_intraslab
201601260019A,2016-01-26T00:19:00,-32.66,-71.99,32,5.1,mw,344,39,83,173,51,96,82,115,6,259,,,,,,,,,gmt,subduction_intraslab
201601292007A,2016-01-29T20:07:00,-30.28,-71.74,42,5.1,mw,14,33,105,177,58,80,75,60,13,273,,,,,,,,,gmt,subduction_intraslab
201602050528A,2016-02-05T05:28:00,-31.0,-72.08,35,5.0,mw,1,33,90,181,57,90,78,91,12,271,,,,,,,,,gmt,subduction_intraslab
201602100033A,2016-02-10T00:33:00,-30.62,-71.9,36,6.4,mw,11,29,103,176,61,83,72,70,17,271,,,,,,,,,gmt,subduction_intraslab
201602190533A,2016-02-19T05:33:00,-30.62,-71.81,36,5.0,mw,358,31,89,179,59,91,76,91,14,269,,,,,,,,,gmt,subduction_intraslab
201602220637A,2016-02-22T06:37:00,-30.56,-72.26,12,6.0,mw,359,23,90,179,67,90,68,89,22,269,,,,,,,,,gmt,subduction_intraslab
201602260852A,2016-02-26T08:52:00,-31.75,-67.54,35,5.0,mw,231,44,151,343,70,50,48,209,16,101,,,,,,,,,gmt,subduction_intraslab
201603121605A,2016-03-12T16:05:00,-30.22,-71.73,37,5.1,mw,18,36,117,166,58,72,70,34,12,269,,,,,,,,,gmt,subduction_intraslab
201603160349A,2016-03-16T03:49:00,-31.28,-72.03,31,5.4,mw,353,25,85,178,65,92,70,93,20,267,,,,,,,,,gmt,subduction_intraslab
201604041232A,2016-04-04T12:32:00,-31.26,-72.0,29,5.4,mw,1,23,99,171,67,86,67,74,22,264,,,,,,,,,gmt,subduction_intraslab
201604061735A,2016-04-06T17:35:00,-31.46,-71.82,34,5.4,mw,5,27,95,178,63,87,72,84,18,271,,,,,,,,,gmt,subduction_intraslab
201604140938A,2016-04-14T09:38:00,-33.85,-70.39,129,5.1,mw,120,10,162,228,87,80,47,128,41,327,,,,,,,,,gmt,subduction_intraslab
201604181138A,2016-04-18T11:38:00,-31.83,-71.49,50,5.2,mw,347,29,83,175,61,94,73,95,16,262,,,,,,,,,gmt,subduction_intraslab
201605111311A,2016-05-11T13:11:00,-30.73,-71.95,30,5.4,mw,3,27,101,171,64,85,71,69,18,265,,,,,,,,,gmt,subduction_intraslab
201605221147A,2016-05-22T11:47:00,-30.54,-71.93,32,5.1,mw,6,33,102,172,58,82,76,59,12,267,,,,,,,,,gmt,subduction_intraslab
201606061316A,2016-06-06T13:16:00,-30.13,-71.8,39,5.4,mw,13,38,116,161,56,71,72,25,10,265,,,,,,,,,gmt,subduction_intraslab
201606061321A,2016-06-06T13:21:00,-30.06,-71.66,40,5.5,mw,1,36,91,179,54,89,81,86,9,270,,,,,,,,,gmt,subduction_intraslab
201606220354A,2016-06-22T03:54:00,-30.68,-72.01,35,5.1,mw,1,28,97,173,62,86,73,74,17,266,,,,,,,,,gmt,subduction_intraslab
201606271251A,2016-06-27T12:51:00,-31.58,-71.46,46,5.1,mw,9,33,107,169,58,79,74,50,13,267,,,,,,,,,gmt,subduction_intraslab
201607180258A,2016-07-18T02:58:00,-30.86,-71.95,25,5.1,mw,3,13,115,157,78,84,56,60,33,252,,,,,,,,,gmt,subduction_intraslab
201607180859A,2016-07-18T08:59:00,-30.59,-71.92,37,5.1,mw,341,38,89,163,52,91,83,77,7,252,,,,,,,,,gmt,subduction_intraslab
201607190518A,2016-07-19T05:18:00,-30.27,-72.29,14,5.7,mw,359,25,91,178,65,89,70,87,20,268,,,,,,,,,gmt,subduction_intraslab
201608300809A,2016-08-30T08:09:00,-34.91,-72.67,31,5.4,mw,20,20,98,191,70,87,65,97,25,284,,,,,,,,,gmt,subduction_intraslab
201610272032A,2016-10-27T20:32:00,-33.83,-72.75,12,6.0,mw,11,17,90,190,73,90,62,101,28,281,,,,,,,,,gmt,subduction_intraslab
201610292201A,2016-10-29T22:01:00,-33.96,-72.71,14,5.1,mw,14,19,100,183,71,86,64,88,26,276,,,,,,,,,gmt,subduction_intraslab
201610311115A,2016-10-31T11:15:00,-33.74,-72.68,30,5.0,mw,8,35,85,194,55,94,80,118,10,282,,,,,,,,,gmt,subduction_intraslab
201611041620A,2016-11-04T16:20:00,-35.06,-70.98,96,6.3,mw,173,27,-128,35,69,-73,22,111,62,331,,,,,,,,,gmt,subduction_intraslab
201611080455A,2016-11-08T04:55:00,-36.66,-73.71,20,6.0,mw,8,17,95,182,73,88,62,90,28,274,,,,,,,,,gmt,subduction_intraslab
201611202057A,2016-11-20T20:57:00,-31.66,-68.74,119,6.4,mw,31,40,-92,214,50,-89,5,302,85,137,,,,,,,,,gmt,subduction_intraslab
201612120140A,2016-12-12T01:40:00,-31.03,-71.62,52,5.0,mw,8,38,102,172,53,81,79,45,8,269,,,,,,,,,gmt,subduction_intraslab
201612120256A,2016-12-12T02:56:00,-31.31,-68.11,22,5.0,mw,8,51,132,134,55,51,59,343,2,250,,,,,,,,,gmt,subduction_intraslab
201612162311A,2016-12-16T23:11:00,-30.57,-72.06,36,5.2,mw,334,31,82,163,59,95,75,87,14,250,,,,,,,,,gmt,subduction_intraslab
201612191536A,2016-12-19T15:36:00,-30.8,-71.27,44,5.0,mw,354,38,94,169,52,87,83,62,7,261,,,,,,,,,gmt,subduction_intraslab
201612251422A,2016-12-25T14:22:00,-43.41,-74.43,33,6.8,mw,4,19,96,178,71,88,64,84,26,269,,,,,,,,,gmt,subduction_intraslab
201701032119A,2017-01-03T21:19:00,-43.33,-74.63,24,5.4,mw,320,26,61,172,68,103,65,104,21,252,,,,,,,,,gmt,subduction_intraslab
201701041324A,2017-01-04T13:24:00,-30.51,-71.64,32,5.0,mw,175,38,119,320,58,69,70,184,10,65,,,,,,,,,gmt,subduction_intraslab
201701080033A,2017-01-08T00:33:00,-30.23,-72.42,21,5.0,mw,339,25,73,178,66,98,68,102,21,262,,,,,,,,,gmt,subduction_intraslab
201702160702A,2017-02-16T07:02:00,-30.26,-72.35,14,5.3,mw,359,27,91,178,63,90,72,87,18,268,,,,,,,,,gmt,subduction_intraslab
201703100622A,2017-03-10T06:22:00,-30.63,-72.14,20,5.2,mw,2,24,93,179,66,89,69,86,21,270,,,,,,,,,gmt,subduction_intraslab
201703131505A,2017-03-13T15:05:00,-30.52,-71.5,48,5.1,mw,358,34,95,173,56,87,79,70,11,264,,,,,,,,,gmt,subduction_intraslab
201703270303A,2017-03-27T03:03:00,-36.34,-71.79,103,5.1,mw,246,42,-6,341,86,-132,28,103,35,215,,,,,,,,,gmt,subduction_intraslab
201703311844A,2017-03-31T18:44:00,-30.83,-71.61,42,5.3,mw,358,30,97,171,60,86,74,69,15,263,,,,,,,,,gmt,subduction_intraslab
201704130342A,2017-04-13T03:42:00,-31.15,-71.7,46,5.4,mw,358,38,119,143,58,69,70,7,10,248,,,,,,,,,gmt,subduction_intraslab
201704222246A,2017-04-22T22:46:00,-33.02,-72.26,29,5.1,mw,1,24,84,188,66,93,69,103,21,276,,,,,,,,,gmt,subduction_intraslab
201704230236A,2017-04-23T02:36:00,-33.06,-72.04,23,6.0,mw,1,22,88,184,68,91,67,95,23,273,,,,,,,,,gmt,subduction_intraslab
201704231940A,2017-04-23T19:40:00,-33.16,-72.17,22,5.6,mw,355,24,87,178,66,91,69,91,21,267,,,,,,,,,gmt,subduction_intraslab
201704250143A,2017-04-25T01:43:00,-33.35,-72.31,31,5.5,mw,16,24,107,178,67,83,67,74,22,273,,,,,,,,,gmt,subduction_intraslab
201704270509A,2017-04-27T05:09:00,-33.32,-71.89,25,5.2,mw,350,16,79,181,74,93,61,96,29,269,,,,,,,,,gmt,subduction_intraslab
201704281530A,2017-04-28T15:30:00,-33.3,-72.03,23,5.9,mw,0,20,99,171,70,87,65,75,25,263,,,,,,,,,gmt,subduction_intraslab
201704281558A,2017-04-28T15:58:00,-33.35,-72.06,24,5.5,mw,349,18,97,162,72,88,63,68,27,253,,,,,,,,,gmt,subduction_intraslab
201704281605A,2017-04-28T16:05:00,-33.3,-71.83,31,5.9,mw,334,20,73,172,71,96,64,92,26,257,,,,,,,,,gmt,subduction_intraslab
201704281741A,2017-04-28T17:41:00,-33.27,-72.0,24,5.5,mw,5,18,90,185,72,90,63,95,27,275,,,,,,,,,gmt,subduction_intraslab
201704290146A,2017-04-29T01:46:00,-33.42,-72.08,32,5.4,mw,5,33,92,183,57,89,78,88,12,274,,,,,,,,,gmt,subduction_intraslab
201705131654A,2017-05-13T16:54:00,-32.9,-72.12,28,5.3,mw,360,20,84,186,70,92,65,100,25,275,,,,,,,,,gmt,subduction_intraslab
201705291457A,2017-05-29T14:57:00,-37.38,-71.87,98,5.9,mw,263,34,-22,12,78,-122,26,126,47,248,,,,,,,,,gmt,subduction_intraslab
201706120243A,2017-06-12T02:43:00,-31.49,-71.87,34,5.7,mw,5,26,99,175,64,86,70,76,19,268,,,,,,,,,gmt,subduction_intraslab
201706231000A,2017-06-23T10:00:00,-39.47,-71.87,129,5.0,mw,260,39,56,121,59,114,67,78,10,194,,,,,,,,,gmt,subduction_intraslab
201706261444A,2017-06-26T14:44:00,-30.77,-71.53,55,5.2,mw,3,29,101,170,61,84,73,66,16,265,,,,,,,,,gmt,subduction_intraslab
201707041605A,2017-07-04T16:05:00,-35.59,-73.56,12,5.9,mw,25,19,104,190,71,85,63,93,26,284,,,,,,,,,gmt,subduction_intraslab
201707070304A,2017-07-07T03:04:00,-33.65,-72.54,32,5.1,mw,16,28,98,186,63,86,72,87,17,280,,,,,,,,,gmt,subduction_intraslab
201707120908A,2017-07-12T09:08:00,-35.5,-73.34,12,5.5,mw,28,16,112,185,75,84,59,87,30,280,,,,,,,,,gmt,subduction_intraslab
201707141200A,2017-07-14T12:00:00,-33.8,-72.7,14,5.4,mw,16,19,97,189,71,88,64,95,26,280,,,,,,,,,gmt,subduction_intraslab
201708020715A,2017-08-02T07:15:00,-33.17,-70.58,96,5.4,mw,202,32,-115,51,62,-75,15,130,70,353,,,,,,,,,gmt,subduction_intraslab
201708121254A,2017-08-12T12:54:00,-30.39,-72.26,13,5.7,mw,5,24,84,191,66,93,69,107,21,280,,,,,,,,,gmt,subduction_intraslab
201708151903A,2017-08-15T19:03:00,-30.06,-72.25,18,5.1,mw,352,29,78,186,62,97,73,111,16,271,,,,,,,,,gmt,subduction_intraslab
201708300315A,2017-08-30T03:15:00,-37.4,-73.75,29,5.1,mw,10,21,96,183,69,88,66,90,24,275,,,,,,,,,gmt,subduction_intraslab
201709181346A,2017-09-18T13:46:00,-31.91,-72.15,22,5.7,mw,351,23,84,177,67,93,68,92,22,266,,,,,,,,,gmt,subduction_intraslab
201709231725A,2017-09-23T17:25:00,-30.74,-69.04,130,5.1,mw,44,59,177,136,87,32,23,4,19,266,,,,,,,,,gmt,subduction_intraslab
201801261327A,2018-01-26T13:27:00,-37.63,-74.27,23,5.0,mw,7,28,94,182,62,88,73,87,17,274,,,,,,,,,gmt,subduction_intraslab
201801261526A,2018-01-26T15:26:00,-37.64,-74.27,19,5.0,mw,14,26,104,178,65,83,69,75,20,274,,,,,,,,,gmt,subduction_intraslab
201801282353A,2018-01-28T23:53:00,-31.25,-68.78,120,5.4,mw,218,46,-107,61,47,-74,0,140,78,49,,,,,,,,,gmt,subduction_intraslab
201802012313A,2018-02-01T23:13:00,-31.5,-69.95,118,5.2,mw,2,78,176,92,86,12,11,318,6,227,,,,,,,,,gmt,subduction_intraslab
201802082119A,2018-02-08T21:19:00,-37.58,-74.19,12,5.5,mw,27,17,111,185,74,84,60,86,29,280,,,,,,,,,gmt,subduction_intraslab
201803191251A,2018-03-19T12:51:00,-32.44,-69.76,113,5.0,mw,194,71,-165,99,76,-20,3,147,24,56,,,,,,,,,gmt,subduction_intraslab
201804050632A,2018-04-05T06:32:00,-42.6,-74.46,37,5.1,mw,5,25,97,178,66,87,70,81,20,270,,,,,,,,,gmt,subduction_intraslab
201804101019A,2018-04-10T10:19:00,-31.05,-71.58,82,6.2,mw,120,26,-118,331,67,-77,21,51,65,263,,,,,,,,,gmt,subduction_intraslab
201805021609A,2018-05-02T16:09:00,-33.3,-70.06,103,5.0,mw,166,39,-100,359,52,-82,6,83,81,308,,,,,,,,,gmt,subduction_intraslab
201805060244A,2018-05-06T02:44:00,-34.23,-72.48,31,5.3,mw,25,24,105,190,67,84,67,86,22,284,,,,,,,,,gmt,subduction_intraslab
201805282059A,2018-05-28T20:59:00,-31.3,-68.71,119,5.0,mw,14,40,-100,207,50,-82,5,291,82,161,,,,,,,,,gmt,subduction_intraslab
201806020617A,2018-06-02T06:17:00,-38.35,-73.9,29,5.3,mw,354,19,87,177,72,91,64,89,26,266,,,,,,,,,gmt,subduction_intraslab
201807161029A,2018-07-16T10:29:00,-35.65,-73.6,16,5.1,mw,31,17,113,187,74,83,60,87,29,283,,,,,,,,,gmt,subduction_intraslab
201808311325A,2018-08-31T13:25:00,-32.26,-70.21,115,5.0,mw,48,54,-45,169,55,-135,1,288,55,19,,,,,,,,,gmt,subduction_intraslab
201810251119A,2018-10-25T11:19:00,-30.53,-72.03,35,5.0,mw,3,35,94,178,55,87,80,77,10,270,,,,,,,,,gmt,subduction_intraslab
201811020820A,2018-11-02T08:20:00,-30.18,-67.6,36,5.0,mw,99,49,47,334,57,128,59,301,4,38,,,,,,,,,gmt,subduction_intraslab
201811091854A,2018-11-09T18:54:00,-30.64,-71.91,33,5.2,mw,3,31,98,174,59,85,75,70,14,267,,,,,,,,,gmt,subduction_intraslab
201812012355A,2018-12-01T23:55:00,-33.95,-72.55,20,5.6,mw,8,20,93,185,70,89,65,93,25,276,,,,,,,,,gmt,subduction_intraslab
201812051712A,2018-12-05T17:12:00,-33.66,-71.57,35,5.2,mw,333,48,120,112,50,61,68,315,1,222,,,,,,,,,gmt,subduction_intraslab
201812311049A,2018-12-31T10:49:00,-31.84,-69.35,120,5.3,mw,186,48,-121,48,50,-61,1,117,67,24,,,,,,,,,gmt,subduction_intraslab
201901280900A,2019-01-28T09:00:00,-35.61,-73.0,28,5.2,mw,15,17,101,184,73,87,62,89,28,276,,,,,,,,,gmt,subduction_intraslab
201903012243A,2019-03-01T22:43:00,-30.65,-71.84,34,5.1,mw,356,29,86,181,61,92,74,96,16,269,,,,,,,,,gmt,subduction_intraslab
201903022021A,2019-03-02T20:21:00,-33.67,-72.69,17,5.5,mw,352,17,68,195,74,97,60,114,29,280,,,,,,,,,gmt,subduction_intraslab
201904071052A,2019-04-07T10:52:00,-33.84,-72.63,12,5.7,mw,14,17,96,188,73,88,62,95,28,279,,,,,,,,,gmt,subduction_intraslab
201904211000A,2019-04-21T10:00:00,-35.86,-71.86,86,5.0,mw,327,59,-154,223,68,-34,6,277,39,182,,,,,,,,,gmt,subduction_intraslab
201905160032A,2019-05-16T00:32:00,-31.46,-69.27,121,5.2,mw,32,42,-83,202,49,-97,3,297,84,61,,,,,,,,,gmt,subduction_intraslab
201905201118A,2019-05-20T11:18:00,-31.54,-70.04,113,5.6,mw,277,65,-13,13,79,-154,9,143,26,237,,,,,,,,,gmt,subduction_intraslab
201906132250A,2019-06-13T22:50:00,-30.46,-71.52,63,5.0,mw,2,37,105,164,55,79,77,35,9,261,,,,,,,,,gmt,subduction_intraslab
201906140019A,2019-06-14T00:19:00,-30.12,-72.16,12,6.3,mw,1,21,88,183,69,91,66,94,24,273,,,,,,,,,gmt,subduction_intraslab
201906200123A,2019-06-20T01:23:00,-33.68,-68.83,163,5.5,mw,352,52,-157,248,72,-40,13,304,41,203,,,,,,,,,gmt,subduction_intraslab
201908012001A,2019-08-01T20:01:00,-34.35,-72.08,15,5.9,mw,358,13,87,181,77,91,58,92,32,271,,,,,,,,,gmt,subduction_intraslab
201908020055A,2019-08-02T00:55:00,-34.18,-72.3,24,5.4,mw,350,24,69,193,68,99,66,119,22,276,,,,,,,,,gmt,subduction_intraslab
201908151423A,2019-08-15T14:23:00,-30.01,-72.11,24,5.0,mw,7,28,98,177,62,86,72,78,17,271,,,,,,,,,gmt,subduction_intraslab
201908240233A,2019-08-24T02:33:00,-31.46,-71.5,96,5.0,mw,306,49,-167,207,81,-42,20,263,36,158,,,,,,,,,gmt,subduction_intraslab
201908242336A,2019-08-24T23:36:00,-43.14,-74.42,32,5.2,mw,15,27,89,196,63,91,72,107,18,286,,,,,,,,,gmt,subduction_intraslab
201909050541A,2019-09-05T05:41:00,-36.18,-73.91,13,5.1,mw,3,21,78,196,70,94,65,114,24,282,,,,,,,,,gmt,subduction_intraslab
201909140515A,2019-09-14T05:15:00,-31.36,-68.46,122,5.1,mw,212,45,-113,64,49,-68,2,138,74,40,,,,,,,,,gmt,subduction_intraslab
201909230824A,2019-09-23T08:24:00,-36.18,-73.96,13,5.3,mw,4,16,81,194,74,93,61,107,29,281,,,,,,,,,gmt,subduction_intraslab
201909261636A,2019-09-26T16:36:00,-40.9,-72.06,139,6.1,mw,96,58,33,347,62,143,45,310,3,42,,,,,,,,,gmt,subduction_intraslab
201910280355A,2019-10-28T03:55:00,-30.25,-68.97,39,5.1,mw,59,39,145,178,69,57,54,46,17,292,,,,,,,,,gmt,subduction_intraslab
201911030806A,2019-11-03T08:06:00,-30.75,-72.13,20,5.2,mw,1,22,92,179,68,89,67,87,23,269,,,,,,,,,gmt,subduction_intraslab
201911042153A,2019-11-04T21:53:00,-31.81,-71.37,67,6.1,mw,205,33,118,352,61,73,69,228,15,95,,,,,,,,,gmt,subduction_intraslab
201911151716A,2019-11-15T17:16:00,-34.01,-72.33,22,5.2,mw,10,23,107,171,68,83,66,69,23,267,,,,,,,,,gmt,subduction_intraslab
201911222227A,2019-11-22T22:27:00,-32.77,-70.15,114,5.1,mw,359,32,-70,156,61,-102,14,255,72,37,,,,,,,,,gmt,subduction_intraslab
202001130201A,2020-01-13T02:01:00,-40.33,-71.42,190,5.4,mw,259,14,-25,14,84,-103,38,115,49,270,,,,,,,,,gmt,subduction_intraslab
202001281816A,2020-01-28T18:16:00,-30.35,-72.26,12,5.4,mw,342,23,69,185,69,99,65,109,23,268,,,,,,,,,gmt,subduction_intraslab
202002180532A,2020-02-18T05:32:00,-35.63,-73.27,15,5.1,mw,13,13,99,184,78,88,58,91,32,275,,,,,,,,,gmt,subduction_intraslab
202003170812A,2020-03-17T08:12:00,-36.17,-73.13,38,5.5,mw,109,28,79,301,62,96,72,225,17,27,,,,,,,,,gmt,subduction_intraslab
202003240652A,2020-03-24T06:52:00,-30.5,-71.89,36,5.0,mw,6,35,99,176,56,84,78,62,10,270,,,,,,,,,gmt,subduction_intraslab
202004141602A,2020-04-14T16:02:00,-33.83,-70.33,115,5.0,mw,112,55,-136,353,55,-45,0,53,54,322,,,,,,,,,gmt,subduction_intraslab
202004161513A,2020-04-16T15:13:00,-38.06,-73.65,22,5.1,mw,219,46,-72,15,47,-107,0,116,77,208,,,,,,,,,gmt,subduction_intraslab
202005231310A,2020-05-23T13:10:00,-33.56,-69.81,130,5.2,mw,251,57,-32,0,64,-143,4,124,44,218,,,,,,,,,gmt,subduction_intraslab
202006251155A,2020-06-25T11:55:00,-32.13,-71.82,35,5.2,mw,28,39,129,162,60,63,64,26,12,271,,,,,,,,,gmt,subduction_intraslab
202007021235A,2020-07-02T12:35:00,-34.14,-72.34,33,5.0,mw,8,29,90,188,61,90,74,98,16,278,,,,,,,,,gmt,subduction_intraslab
202009060116A,2020-09-06T01:16:00,-30.41,-71.8,38,6.3,mw,7,28,100,175,62,84,72,74,17,270,,,,,,,,,gmt,subduction_intraslab
202009170133A,2020-09-17T01:33:00,-30.2,-71.37,40,5.0,mw,0,38,100,167,53,82,80,43,7,263,,,,,,,,,gmt,subduction_intraslab
202010280452A,2020-10-28T04:52:00,-34.96,-71.72,77,5.4,mw,342,54,-148,232,65,-40,6,289,46,192,,,,,,,,,gmt,subduction_intraslab
202011210211A,2020-11-21T02:11:00,-31.07,-71.47,62,5.5,mw,353,32,98,164,58,85,76,59,13,257,,,,,,,,,gmt,subduction_intraslab
202011220054A,2020-11-22T00:54:00,-34.67,-73.12,34,6.1,mw,171,48,169,268,82,43,35,139,22,33,,,,,,,,,gmt,subduction_intraslab
202012030237A,2020-12-03T02:37:00,-31.92,-67.12,138,5.2,mw,235,53,28,128,68,140,44,85,9,184,,,,,,,,,gmt,subduction_intraslab
202012080707A,2020-12-08T07:07:00,-32.15,-71.48,44,5.0,mw,181,31,77,15,60,98,74,306,15,100,,,,,,,,,gmt,subduction_intraslab
202101160353A,2021-01-16T03:53:00,-31.09,-71.38,62,5.2,mw,30,21,-34,152,78,-108,31,257,53,41,,,,,,,,,gmt,subduction_intraslab
202101240007A,2021-01-24T00:07:00,-33.5,-70.01,108,5.7,mw,197,5,-94,21,85,-90,40,111,50,291,,,,,,,,,gmt,subduction_intraslab
202103081248A,2021-03-08T12:48:00,-32.18,-69.78,106,5.2,mw,197,45,-105,37,47,-76,1,118,79,22,,,,,,,,,gmt,subduction_intraslab
202104190318A,2021-04-19T03:18:00,-34.02,-72.45,21,5.2,mw,12,20,99,182,70,87,65,87,25,275,,,,,,,,,gmt,subduction_intraslab
202104190411A,2021-04-19T04:11:00,-34.03,-72.44,20,5.2,mw,7,19,98,179,71,87,64,84,26,271,,,,,,,,,gmt,subduction_intraslab
202104191113A,2021-04-19T11:13:00,-33.97,-72.45,22,5.2,mw,11,22,99,182,68,86,67,85,23,274,,,,,,,,,gmt,subduction_intraslab
202104191305A,2021-04-19T13:05:00,-34.05,-72.37,23,5.0,mw,340,27,74,178,64,98,70,104,19,262,,,,,,,,,gmt,subduction_intraslab
202104220017A,2021-04-22T00:17:00,-34.03,-72.46,21,5.5,mw,7,21,96,181,69,88,66,87,24,272,,,,,,,,,gmt,subduction_intraslab
202104290217A,2021-04-29T02:17:00,-37.29,-71.05,155,5.7,mw,115,28,-159,6,80,-64,30,75,48,304,,,,,,,,,gmt,subduction_intraslab
202105020657A,2021-05-02T06:57:00,-30.18,-71.71,42,5.8,mw,9,36,122,151,60,69,68,20,13,256,,,,,,,,,gmt,subduction_intraslab
202106120336A,2021-06-12T03:36:00,-33.65,-72.3,28,5.2,mw,15,22,97,187,68,87,67,92,23,280,,,,,,,,,gmt,subduction_intraslab
202106221916A,2021-06-22T19:16:00,-32.06,-71.14,75,5.0,mw,21,41,-81,190,49,-97,4,285,83,51,,,,,,,,,gmt,subduction_intraslab
202107311214A,2021-07-31T12:14:00,-32.75,-71.96,33,5.2,mw,352,32,89,173,58,91,77,85,13,263,,,,,,,,,gmt,subduction_intraslab
202109140156A,2021-09-14T01:56:00,-31.79,-72.08,27,5.1,mw,342,25,81,172,66,94,69,90,20,259,,,,,,,,,gmt,subduction_intraslab
202109150846A,2021-09-15T08:46:00,-32.25,-72.26,18,5.1,mw,353,17,91,172,73,90,62,81,28,262,,,,,,,,,gmt,subduction_intraslab
202109201312A,2021-09-20T13:12:00,-36.85,-74.2,19,5.1,mw,359,22,82,188,69,93,67,103,23,275,,,,,,,,,gmt,subduction_intraslab
202109211314A,2021-09-21T13:14:00,-36.82,-74.28,12,6.4,mw,6,16,86,190,74,91,61,102,29,279,,,,,,,,,gmt,subduction_intraslab
202109221742A,2021-09-22T17:42:00,-36.85,-74.27,23,5.0,mw,348,32,70,191,61,102,72,130,14,272,,,,,,,,,gmt,subduction_intraslab
202109290753A,2021-09-29T07:53:00,-33.33,-68.15,28,5.0,mw,200,27,106,2,64,82,70,256,19,98,,,,,,,,,gmt,subduction_intraslab
202110041236A,2021-10-04T12:36:00,-31.72,-72.15,30,5.1,mw,344,30,87,168,60,92,75,82,15,256,,,,,,,,,gmt,subduction_intraslab
202111030317A,2021-11-03T03:17:00,-32.88,-69.91,117,5.7,mw,209,22,-36,333,77,-108,30,78,54,221,,,,,,,,,gmt,subduction_intraslab
202112010439A,2021-12-01T04:39:00,-38.02,-73.66,22,5.2,mw,152,24,-107,350,67,-83,22,75,67,274,,,,,,,,,gmt,subduction_intraslab
202202280115A,2022-02-28T01:15:00,-37.07,-73.99,13,5.6,mw,5,17,90,185,73,90,62,95,28,275,,,,,,,,,gmt,subduction_intraslab
202204011128A,2022-04-01T11:28:00,-31.39,-67.97,117,5.2,mw,29,46,-70,181,47,-109,1,285,76,18,,,,,,,,,gmt,subduction_intraslab
202204030516A,2022-04-03T05:16:00,-31.54,-67.07,136,5.1,mw,214,38,-53,351,61,-115,12,98,65,215,,,,,,,,,gmt,subduction_intraslab
202204161710A,2022-04-16T17:10:00,-33.94,-72.37,22,5.1,mw,3,23,90,183,67,90,68,93,22,273,,,,,,,,,gmt,subduction_intraslab
202205040345A,2022-05-04T03:45:00,-32.2,-72.01,32,5.0,mw,355,36,62,208,58,109,70,160,12,285,,,,,,,,,gmt,subduction_intraslab
202205040654A,2022-05-04T06:54:00,-32.31,-72.02,35,5.0,mw,4,27,72,205,64,99,69,132,19,287,,,,,,,,,gmt,subduction_intraslab
202205041159A,2022-05-04T11:59:00,-32.29,-71.99,32,5.3,mw,359,23,65,206,69,100,64,133,24,288,,,,,,,,,gmt,subduction_intraslab
202205041248A,2022-05-04T12:48:00,-32.26,-72.06,32,5.1,mw,357,33,72,198,59,101,74,138,13,280,,,,,,,,,gmt,subduction_intraslab
202206181824A,2022-06-18T18:24:00,-33.52,-69.41,148,5.1,mw,305,40,-41,69,65,-122,14,182,57,294,,,,,,,,,gmt,subduction_intraslab
202208080344A,2022-08-08T03:44:00,-32.77,-71.9,22,5.0,mw,333,32,64,183,62,105,69,125,15,262,,,,,,,,,gmt,subduction_intraslab
202208180210A,2022-08-18T02:10:00,-34.42,-70.5,115,5.3,mw,187,21,-107,25,70,-84,25,110,64,306,,,,,,,,,gmt,subduction_intraslab
202210180735A,2022-10-18T07:35:00,-30.84,-71.44,43,5.1,mw,350,31,94,166,59,88,76,68,14,257,,,,,,,,,gmt,subduction_intraslab
202211051212A,2022-11-05T12:12:00,-33.54,-68.6,41,5.1,mw,200,47,115,345,49,66,72,185,1,93,,,,,,,,,gmt,subduction_intraslab
202211080851A,2022-11-08T08:51:00,-33.62,-70.63,106,5.0,mw,148,43,164,250,79,48,41,121,23,11,,,,,,,,,gmt,subduction_intraslab
202211130224B,2022-11-13T02:24:00,-37.59,-73.68,21,6.3,mw,354,18,84,180,72,92,63,93,27,269,,,,,,,,,gmt,subduction_intraslab
202211230853A,2022-11-23T08:53:00,-35.5,-71.14,85,5.0,mw,259,50,0,169,90,140,27,116,27,222,,,,,,,,,gmt,subduction_intraslab
